Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-5,9,29,0.491295,4.030242,1.230208895833333,832039
1-4,9,30,0.150445,4.414429,1.2302070729166665,1346268
1-6,9,27,0.705012,2.782148,1.2010426875,317810
1-7,9,28,1.340523,4.769876,1.2010407187499998,514228
1-2,9,30,0.043558,6.813244,1.2010489062499998,1346268
1-3,9,30,0.099545,9.202461,1.2010434583333334,1346268
1-1,9,32,0.000269,13.635258,1.2010415416666667,3524577
1-9,9,35,1.518542,37.188686,1.2348816979166666,14930351
1-8,9,35,1.359048,36.186294,1.201041854166667,14930351
1-10,9,35,1.924804,36.567601,1.2348864791666665,14930351
2-7,9,25,0.720022,1.033141,1.20103415625,121392
2-9,9,28,0.950401,2.177051,1.2302091249999998,514228
2-1,9,27,0.000296,0.235353,1.2385419895833334,317810
2-4,9,26,0.271748,0.416733,1.2010423749999997,196417
2-6,9,28,0.436214,1.481808,1.201048,514228
2-5,9,29,0.323358,3.458181,1.20104159375,832039
2-3,9,33,0.102115,17.620522,1.20313709375,5702886
2-10,9,35,1.357986,32.28211,1.2260421458333333,14930351
2-2,9,34,0.036011,23.242156,1.2031249479166666,9227464
2-8,9,35,0.832532,32.507152,1.207294541666667,14930351
3-3,9,26,0.089603,0.388928,1.2240789166666668,196417
3-4,9,28,0.267486,2.461573,1.2302098750000001,514228
3-2,9,29,0.03361,4.37372,1.2302175625000003,832039
3-7,9,26,0.615175,1.07392,1.2010390937500002,196417
3-9,9,26,0.898104,1.044473,1.2302074583333333,196417
3-5,9,30,0.49407,4.630306,1.201040104166667,1346268
3-1,9,31,0.000239,7.052937,1.2010424270833333,2178308
3-10,9,35,1.065422,13.20807,1.2260439895833333,14930351
3-8,9,32,0.662135,10.028754,1.2302081249999999,3524577
3-6,9,32,0.566182,10.871057,1.2468759270833332,3524577
4-3,9,27,0.05448,2.103564,1.25937640625,317810
4-2,9,29,0.021634,4.956868,1.2593750729166666,832039
4-10,9,25,0.913659,0.238916,1.2302177708333333,121392
4-7,9,25,0.451027,0.345727,1.2010415729166666,121392
4-5,9,31,0.207334,8.360884,1.2593805000000002,2178308
4-1,9,31,0.000216,10.10936,1.2302157500000002,2178308
4-9,9,31,0.827633,11.030582,1.2302123333333335,2178308
4-4,9,34,0.105376,22.565026,1.2552089166666667,9227464
4-8,9,33,0.610188,18.142396,1.201052604166667,5702886
4-6,9,34,0.344281,21.99475,1.2383228541666669,9227464
5-1,9,26,0.000239,0.099967,1.2966300833333335,196417
5-8,9,26,0.566744,1.113809,1.2489729375,196417
5-3,9,26,0.068501,0.312096,1.2749986770833335,196417
5-7,9,25,0.499894,1.404592,1.2489585520833337,121392
5-9,9,32,0.649686,17.166446,1.2593752083333332,3524577
5-2,9,32,0.022663,15.337503,1.2593759791666665,3524577
5-10,9,32,0.850022,17.614047,1.2593766145833334,3524577
5-5,9,33,0.38076,20.19489,1.2593760416666666,5702886
5-6,9,35,0.443342,33.04642,1.2260414270833333,14930351
5-4,9,35,0.110625,33.132904,1.2250007604166666,14930351
6-1,9,28,0.000289,1.041614,1.2145865416666668,514228
6-7,9,28,0.418193,3.417083,1.2302076041666667,514228
6-9,9,27,1.09794,1.37039,1.2016982083333334,317810
6-3,9,30,0.134105,5.504,1.20104134375,1346268
6-4,9,31,0.266344,9.831493,1.2302280625000002,2178308
6-8,9,32,0.647781,14.052031,1.2302123541666665,3524577
6-6,9,32,0.393462,15.841261,1.2302258750000001,3524577
6-10,9,33,1.118611,20.588119,1.2010418854166667,5702886
6-5,9,35,0.302917,33.831736,1.21562309375,14930351
6-2,9,35,0.027377,34.06473,1.2156246354166669,14930351
7-5,9,27,0.350724,2.749629,1.21458390625,317810
7-9,9,25,0.605213,1.470481,1.2437494791666668,121392
7-8,9,29,0.523602,2.995637,1.2437515520833335,832039
7-7,9,29,0.474525,1.900968,1.2485334166666666,832039
7-6,9,29,0.457421,5.518622,1.2437602187499999,832039
7-2,9,29,0.031518,5.774282,1.2437483749999998,832039
7-10,9,29,1.067702,4.384158,1.2437565312499999,832039
7-4,9,34,0.153594,11.042514,1.2687540416666665,9227464
7-1,9,31,0.00029,8.15961,1.2437499895833335,2178308
7-3,9,32,0.077366,9.595174,1.2812506666666668,3524577
8-3,9,26,0.079396,0.311573,1.24192878125,196417
8-9,9,25,0.827875,0.483802,1.2822691666666668,121392
8-6,9,30,0.513399,7.372036,1.2572941041666665,1346268
