Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-3,9,27,0.09664,1.560123,1.2861224791666666,317810
1-4,9,25,0.162756,0.350078,1.2989607604166664,121392
1-5,9,28,0.218668,1.507573,1.2697921041666667,514228
1-7,9,33,0.945843,11.281372,1.3260477291666668,5702886
1-8,9,25,1.285586,0.816562,1.2989473125000002,121392
1-9,9,28,1.698586,3.841939,1.29895403125,514228
1-10,9,31,1.793402,8.59287,1.30104390625,2178308
1-6,9,31,0.548818,10.578652,1.30103978125,2178308
1-1,9,32,0.000362,11.531061,1.3312439270833332,3524577
1-2,9,32,0.030477,11.23291,1.3010448125,3524577
2-5,9,25,0.327452,0.57807,1.27291675,121392
2-1,9,27,0.000288,0.373491,1.2437521145833335,317810
2-3,9,29,0.093751,3.024758,1.2729209479166668,832039
2-4,9,27,0.190328,1.466999,1.2437499270833334,317810
2-6,9,28,0.532052,3.017166,1.2729214062499998,514228
2-8,9,27,0.705261,1.731846,1.2437496145833333,317810
2-2,9,35,0.037719,16.50542,1.2687521250000002,14930351
2-10,9,31,0.910934,10.634173,1.30207396875,2178308
2-7,9,32,0.649231,10.95939,1.3020744479166664,3524577
2-9,9,33,0.766351,13.569237,1.2979141979166668,5702886
3-3,9,25,0.050354,0.300313,1.2932043437499998,121392
3-1,9,26,0.000331,0.246508,1.2729169166666667,196417
3-10,9,32,0.616946,5.411704,1.2718759791666667,3524577
3-2,9,27,0.019076,1.672496,1.2437508229166667,317810
3-8,9,27,0.459532,1.469226,1.2729154791666668,317810
3-7,9,28,0.407136,2.752638,1.2437492499999998,514228
3-4,9,29,0.071062,2.624074,1.2437502395833333,832039
3-6,9,28,0.307948,2.810288,1.2437507916666666,514228
3-5,9,29,0.11235,3.595057,1.2437509895833334,832039
3-9,9,31,0.520283,5.171144,1.301093375,2178308
4-7,9,25,0.574133,0.147914,1.2647733125,121392
4-1,9,26,0.000287,0.184814,1.2656129375000003,196417
4-3,9,26,0.058546,0.499806,1.2446776041666667,196417
4-4,9,29,0.134856,2.979888,1.272917885416667,832039
4-9,9,26,0.716407,1.961248,1.2729306979166666,196417
4-10,9,28,0.871224,2.26364,1.2729173958333333,514228
4-6,9,28,0.483874,3.086472,1.2979101249999998,514228
4-2,9,31,0.022879,5.221231,1.3114565520833334,2178308
4-8,9,34,0.615342,16.069977,1.3093802083333332,9227464
4-5,9,35,0.412665,17.743184,1.29791653125,14930351
5-3,9,28,0.09018,1.772275,1.2729148541666666,514228
5-2,9,29,0.044671,3.544307,1.2874971770833332,832039
5-4,9,26,0.303678,0.745855,1.2864571458333334,196417
5-5,9,28,0.719709,1.825477,1.2729210312500001,514228
5-1,9,29,0.000333,2.9823,1.272957770833333,832039
5-6,9,30,0.749182,7.230489,1.3156230729166667,1346268
5-8,9,34,1.596322,17.468435,1.2687510416666667,9227464
5-10,9,32,1.867855,11.929926,1.2729235208333332,3524577
5-7,9,33,1.209919,15.908323,1.3020831249999998,5702886
5-9,9,33,1.821076,16.473544,1.2979198437500001,5702886
6-2,9,27,0.022168,0.648724,1.2437474791666665,317810
