Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,9,28,0.000263,1.331539,1.2104177395833333,514228
1-6,9,27,0.385146,1.70454,1.2395843229166668,317810
1-8,9,26,0.761094,1.723374,1.239583822916667,196417
1-10,9,26,1.085715,1.50059,1.26875065625,196417
1-9,9,26,0.938632,1.729024,1.28229303125,196417
1-2,9,34,0.049782,12.995708,1.2937514895833333,9227464
1-7,9,31,0.435772,11.099199,1.2395838124999998,2178308
1-3,9,32,0.136258,10.166091,1.2687518333333332,3524577
1-5,9,31,0.303557,10.343723,1.2687776979166667,2178308
1-4,9,32,0.232274,11.291228,1.2437509166666667,3524577
2-10,9,28,1.478142,0.911429,1.2395831979166667,514228
2-2,9,28,0.035134,2.021377,1.2687498541666666,514228
2-9,9,26,1.224723,1.584485,1.2395845833333334,196417
2-5,9,27,0.5336,2.184379,1.2395801770833335,317810
2-7,9,29,0.691277,3.632728,1.2395823750000001,832039
2-3,9,31,0.080914,8.752073,1.2395829895833332,2178308
2-4,9,33,0.167346,18.163615,1.2439977291666666,5702886
2-1,9,35,0.000284,21.020107,1.235419229166667,14930351
2-8,9,32,1.03673,15.130952,1.2687478333333335,3524577
2-6,9,33,0.58457,18.414877,1.2395777916666666,5702886
3-4,9,28,0.180361,1.993663,1.2854334583333333,514228
3-1,9,33,0.000287,11.366384,1.2802121770833335,5702886
3-3,9,27,0.073659,1.15836,1.2306642291666667,317810
3-10,9,27,1.818837,0.981659,1.3008922291666667,317810
3-7,9,27,0.647955,1.450552,1.2593387500000002,317810
3-6,9,29,0.526096,4.431268,1.3198065312499996,832039
3-5,9,30,0.312603,4.747798,1.3166671666666667,1346268
3-8,9,31,1.237371,8.316806,1.2552009479166668,2178308
3-2,9,31,0.040794,8.766746,1.2541735625000001,2178308
3-9,9,32,1.676847,9.101074,1.2886695833333335,3524577
4-3,9,25,0.05823,0.095923,1.2948010312500002,121392
4-8,9,26,0.412781,0.838116,1.302955291666667,196417
4-10,9,26,0.57368,0.801487,1.3146877083333335,196417
4-4,9,28,0.114152,1.045429,1.2698066250000002,514228
4-1,9,26,0.000271,0.155445,1.3093776041666667,196417
4-7,9,28,0.280417,2.947421,1.3034699166666668,514228
4-9,9,29,0.51092,3.665295,1.2562521041666666,832039
4-5,9,30,0.218198,4.381534,1.3005981041666665,1346268
4-6,9,35,0.25417,8.856035,1.3114600833333334,14930351
4-2,9,31,0.034426,5.966391,1.2582609791666666,2178308
5-4,9,25,0.243118,0.338971,1.2583003125,121392
5-3,9,26,0.085406,0.678363,1.23232725,196417
5-8,9,26,0.763908,0.496731,1.2607096770833335,196417
5-5,9,25,0.28895,0.333187,1.2354202500000002,121392
5-7,9,29,0.663194,2.911227,1.2572884999999998,832039
5-10,9,28,1.10155,2.201695,1.2864541145833335,514228
5-9,9,34,0.892129,24.061363,1.2729175625,9227464
5-1,9,33,0.000286,18.033728,1.2781252604166669,5702886
5-2,9,34,0.02944,23.655003,1.2807444895833333,9227464
5-6,9,34,0.582176,24.021715,1.2729195208333333,9227464
6-3,9,25,0.10194,0.263892,1.33854265625,121392
6-1,9,28,0.000273,0.57498,1.3460091145833333,514228
6-8,9,25,0.601726,0.996915,1.236460729166667,121392
6-2,9,25,0.046023,0.152342,1.2979261041666665,121392
6-7,9,26,0.545759,0.998787,1.2364605729166667,196417
6-9,9,29,0.653964,4.107991,1.2790876041666666,832039
6-4,9,31,0.167997,6.261384,1.2645908020833334,2178308
