Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-7,9,25,0.860588,0.213176,1.2562421770833332,121392
1-4,9,25,0.259214,0.299014,1.2761396874999997,121392
1-3,9,29,0.127038,2.460354,1.256234375,832039
1-9,9,25,1.177972,0.253383,1.2562745833333333,121392
1-6,9,27,0.778417,1.531302,1.256250625,317810
1-5,9,29,0.558328,3.684874,1.2833343124999999,832039
1-2,9,30,0.050725,5.423019,1.2562469583333333,1346268
1-1,9,31,0.00027,5.892321,1.2562468333333334,2178308
1-10,9,34,1.250261,16.735229,1.2521610833333334,9227464
1-8,9,35,1.094415,18.129816,1.2812487812500002,14930351
2-4,9,25,0.203105,0.159377,1.2614688645833332,121392
2-5,9,26,0.320229,0.761627,1.2562601770833335,196417
2-10,9,26,0.876711,1.446857,1.2270649166666667,196417
2-7,9,25,0.567118,1.399208,1.2270824166666667,121392
2-3,9,27,0.096335,1.564535,1.2270853125,317810
2-8,9,29,0.627827,3.090307,1.2279627708333334,832039
2-1,9,35,0.000291,34.668881,1.3073024687500001,14930351
2-6,9,34,0.419523,30.156706,1.2562451666666667,9227464
2-9,9,34,0.683974,29.187046,1.227083145833333,9227464
2-2,9,35,0.040353,33.887154,1.2520840625,14930351
3-2,9,25,0.047451,0.083885,1.2572905416666664,121392
3-4,9,25,0.136642,0.345502,1.2499973125000001,121392
3-10,9,28,0.812322,1.949186,1.2697966666666667,514228
3-5,9,29,0.239828,3.023131,1.2406319270833333,832039
3-6,9,28,0.280605,2.740881,1.2406241041666668,514228
3-9,9,28,0.688245,2.718118,1.2406420416666668,514228
3-1,9,30,0.000285,4.837706,1.234371010416667,1346268
3-8,9,30,0.399278,5.585526,1.2635464895833335,1346268
3-3,9,35,0.098343,14.423842,1.26771121875,14930351
3-7,9,33,0.35753,12.008693,1.2520268125,5702886
4-9,9,27,0.710151,0.974262,1.2854156041666664,317810
4-1,9,26,0.000273,0.324673,1.2614234583333335,196417
4-3,9,32,0.074808,6.76206,1.2958323125,3524577
4-8,9,25,0.591429,0.495302,1.2562506354166665,121392
4-10,9,26,0.847078,1.240294,1.2789065833333333,196417
4-5,9,28,0.340581,3.10734,1.2666752187499999,514228
4-6,9,29,0.380945,3.090862,1.2677088645833332,832039
4-4,9,30,0.257976,5.337108,1.2708354166666669,1346268
4-2,9,31,0.023888,6.414151,1.2958344166666669,2178308
4-7,9,30,0.484689,5.40517,1.2708332083333331,1346268
5-3,9,27,0.095707,0.619529,1.2468784791666667,317810
5-5,9,26,0.446671,0.871916,1.2687428333333333,196417
