Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,9,27,0.034542,1.644136,1.2322914999999999,317810
1-5,9,27,0.288845,1.255663,1.2322765625,317810
1-8,9,28,0.95548,3.245749,1.2614606354166666,514228
1-10,9,27,2.356967,1.794277,1.2458508020833334,317810
1-3,9,30,0.12094,6.411531,1.2354162395833335,1346268
1-1,9,30,0.000271,5.872878,1.26458340625,1346268
1-4,9,30,0.192131,6.294776,1.2354269583333333,1346268
1-9,9,35,1.590474,20.843658,1.258334791666667,14930351
1-7,9,33,0.848733,15.312326,1.2760477812500002,5702886
1-6,9,34,0.370406,20.53401,1.2822928645833334,9227464
2-9,9,28,1.081915,1.656065,1.2031255625000001,514228
2-6,9,29,0.538971,5.164729,1.2354232291666667,832039
2-8,9,26,0.914594,2.238699,1.2063840000000001,196417
2-10,9,28,1.447209,4.933499,1.2031481562500002,514228
2-5,9,30,0.259346,6.848771,1.2031257395833332,1346268
2-2,9,30,0.050731,7.688101,1.2020845104166666,1346268
2-3,9,35,0.106691,18.472315,1.2572928541666666,14930351
2-4,9,32,0.203293,12.415588,1.2031257604166667,3524577
2-7,9,32,0.68631,12.333931,1.2322940208333335,3524577
2-1,9,33,0.000237,16.127974,1.2364514166666667,5702886
3-5,9,25,0.21802,0.244178,1.2708189583333334,121392
3-8,9,25,1.090375,1.24901,1.2708316666666668,121392
3-3,9,27,0.105985,0.610933,1.2416913125000002,317810
3-2,9,29,0.03992,2.799925,1.30000090625,832039
3-9,9,28,1.411317,1.932723,1.2708336770833333,514228
3-10,9,28,1.870415,3.23465,1.2427089375000002,514228
3-7,9,30,0.554964,5.294094,1.3010418645833333,1346268
3-6,9,32,0.504006,10.596068,1.3020837395833333,3524577
3-1,9,34,0.000299,18.39333,1.2697889479166669,9227464
3-4,9,34,0.16194,18.284449,1.27305153125,9227464
4-4,9,25,0.13341,0.462719,1.2446344687500002,121392
4-5,9,25,0.166471,0.527864,1.2270826041666665,121392
4-3,9,26,0.062243,0.410346,1.2264451666666667,196417
4-1,9,31,0.000281,6.725087,1.2437497812500002,2178308
4-9,9,30,0.688988,5.057999,1.2437618125,1346268
4-7,9,25,0.508551,0.448711,1.213552177083333,121392
4-10,9,26,0.788255,1.178195,1.23423715625,196417
4-8,9,32,0.569635,8.861029,1.273964125,3524577
4-2,9,35,0.038303,27.024082,1.3208356458333332,14930351
4-6,9,35,0.326545,26.568864,1.3208317395833333,14930351
5-6,9,31,0.426899,3.129037,1.30625753125,2178308
5-9,9,26,0.9098,0.944444,1.3020615520833334,196417
5-4,9,25,0.17316,0.248553,1.2739593958333335,121392
5-2,9,27,0.035874,1.131848,1.2593771145833332,317810
5-5,9,26,0.240316,0.55613,1.2593752916666665,196417
5-8,9,27,0.859877,1.401159,1.3020825520833335,317810
5-7,9,27,0.645711,1.978982,1.3020832291666669,317810
5-1,9,29,0.000284,2.51349,1.302082927083333,832039
5-3,9,34,0.101979,15.05274,1.26978053125,9227464
5-10,9,35,0.945462,15.839995,1.2968784270833333,14930351
6-4,9,32,0.283749,5.087726,1.2395884791666665,3524577
6-6,9,28,0.362055,1.38451,1.27083296875,514228
6-1,9,26,0.000285,0.076669,1.2802077291666667,196417
6-3,9,26,0.077061,0.201374,1.2583292395833332,196417
6-5,9,25,0.325549,0.235031,1.2281324687500004,121392
6-9,9,27,0.612931,1.567752,1.2281245833333332,317810
6-7,9,29,0.448878,3.006815,1.2708393125,832039
6-10,9,29,0.893456,3.03102,1.2281262395833334,832039
6-8,9,30,0.560734,4.204276,1.2395832604166668,1346268
6-2,9,30,0.04318,4.335434,1.2531482187499998,1346268
7-3,9,28,0.065437,2.672188,1.2145837395833334,514228
7-2,9,30,0.039921,6.602015,1.2437439375000001,1346268
7-5,9,29,0.288615,4.714224,1.2437498333333334,832039
7-10,9,26,0.898068,2.848738,1.2437498750000002,196417
7-4,9,30,0.085127,7.316671,1.24374840625,1346268
7-6,9,31,0.502331,10.690412,1.2437575416666666,2178308
7-9,9,31,0.776297,8.735974,1.2437621041666669,2178308
7-8,9,32,0.720506,13.495708,1.2437509583333333,3524577
7-1,9,35,0.000271,23.465621,1.2562461770833333,14930351
7-7,9,34,0.614017,21.39716,1.2812567395833332,9227464
8-3,9,26,0.110828,0.64508,1.2324102083333335,196417
8-1,9,27,0.000295,0.247795,1.2322949583333334,317810
8-7,9,26,0.776584,1.459631,1.2468770208333333,196417
8-10,9,28,0.979873,1.412114,1.2166665104166665,514228
8-6,9,29,0.357456,2.829523,1.2135349791666665,832039
8-9,9,29,0.888445,2.849336,1.21353959375,832039
8-2,9,34,0.044701,13.016933,1.2677100937500003,9227464
8-8,9,30,0.837573,4.498409,1.213537375,1346268
8-4,9,30,0.171923,5.249713,1.2427243854166665,1346268
8-5,9,33,0.258536,11.852515,1.2677085,5702886
9-5,9,27,0.189031,1.704676,1.2729180000000004,317810
9-2,9,26,0.046525,0.563219,1.2791665833333334,196417
9-8,9,29,0.620195,4.562411,1.3056772395833331,832039
9-7,9,30,0.448542,9.271696,1.3166655833333334,1346268
9-1,9,31,0.000285,10.17878,1.3249543333333333,2178308
9-9,9,31,0.688093,13.958257,1.2729163750000003,2178308
9-6,9,35,0.432958,28.582203,1.2732726354166666,14930351
9-3,9,33,0.077105,21.480276,1.2531244062500002,5702886
9-10,9,33,0.922724,21.752842,1.2531253437500003,5702886
9-4,9,34,0.117784,27.95154,1.2708322395833336,9227464
10-3,9,25,0.082162,0.95022,1.21353778125,121392
10-1,9,27,0.000307,0.371169,1.2197985729166665,317810
10-4,9,30,0.15835,7.075361,1.1999986041666666,1346268
10-9,9,29,0.989309,4.996224,1.2000277708333333,832039
10-7,9,31,0.475976,10.047727,1.2291668854166666,2178308
10-10,9,30,1.05837,8.241913,1.1999992916666664,1346268
10-8,9,31,0.84722,10.807124,1.229166875,2178308
10-2,9,32,0.041396,13.312522,1.2291645729166667,3524577
10-5,9,35,0.224572,22.695252,1.2250010729166665,14930351
10-6,9,34,0.387186,20.928212,1.292720197916667,9227464
11-4,9,26,0.254194,1.130111,1.2000017291666665,196417
11-3,9,28,0.147416,1.598094,1.2291596666666667,514228
11-1,9,29,0.000282,3.226346,1.25834103125,832039
11-2,9,29,0.040709,4.418951,1.2000039166666667,832039
11-5,9,28,0.305146,2.423797,1.2291674375,514228
11-8,9,30,0.711198,5.879437,1.2291669166666666,1346268
11-7,9,31,0.589504,8.058331,1.2000071979166667,2178308
11-6,9,35,0.462475,16.32967,1.3034017708333334,14930351
11-9,9,32,0.827893,9.869993,1.22916834375,3524577
11-10,9,33,0.929205,13.281923,1.2541639062499998,5702886
12-6,9,28,0.241306,2.840867,1.2010422916666668,514228
12-1,9,26,0.000227,0.190057,1.2062557083333334,196417
12-7,9,25,0.568,0.541664,1.2302125104166668,121392
12-9,9,26,1.005825,0.795118,1.2302198125000001,196417
12-5,9,28,0.206001,2.504287,1.2010429479166667,514228
12-4,9,30,0.099765,6.071627,1.2010419479166667,1346268
12-3,9,31,0.052658,7.161785,1.2089407604166669,2178308
12-10,9,32,1.037329,10.960868,1.2302099270833335,3524577
12-8,9,35,0.710789,20.109508,1.23333978125,14930351
