Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,9,31,0.000266,6.42421,1.2302037187499997,2178308
1-9,9,27,2.769417,4.094728,1.2010418020833333,317810
1-3,9,28,0.19463,6.695402,1.2010414791666664,514228
1-7,9,25,1.43783,3.464164,1.2593740833333336,121392
1-10,9,25,2.992416,2.017569,1.201056479166667,121392
1-8,9,29,2.101691,6.70317,1.2010416770833332,832039
1-4,9,30,0.281253,11.840282,1.2302052604166667,1346268
1-6,9,34,0.495239,22.719772,1.2385553645833332,9227464
1-5,9,34,0.347551,21.722453,1.23124909375,9227464
1-2,9,34,0.042217,23.053123,1.2385461979166665,9227464
2-1,9,27,0.000289,0.437356,1.2593736041666668,317810
2-7,9,25,0.32672,0.383048,1.2010415104166665,121392
2-2,9,25,0.038324,0.1202,1.230208625,121392
2-10,9,25,0.484866,0.647687,1.2302073020833333,121392
2-6,9,31,0.265625,10.989608,1.23229396875,2178308
2-5,9,32,0.17931,12.944433,1.2322799895833332,3524577
2-9,9,32,0.443008,13.449143,1.2322918958333333,3524577
2-8,9,33,0.377744,17.162124,1.2864556354166667,5702886
2-4,9,33,0.140028,17.184336,1.2572921666666668,5702886
2-3,9,32,0.084082,15.240869,1.2416665208333333,3524577
3-9,9,25,0.539168,0.587024,1.2281253333333333,121392
3-5,9,25,0.155352,0.202203,1.2281225937499998,121392
3-4,9,25,0.109528,0.207472,1.2458170104166668,121392
3-6,9,27,0.1994,1.260217,1.2145961770833336,317810
3-3,9,32,0.088057,13.722485,1.2729165625,3524577
3-2,9,32,0.032096,15.604934,1.2729267499999999,3524577
3-10,9,32,0.752661,17.080822,1.2729140208333332,3524577
3-7,9,35,0.399197,28.990942,1.2395836562499998,14930351
3-1,9,34,0.000292,26.985223,1.27292659375,9227464
3-8,9,34,0.46609,27.426616,1.2885409583333334,9227464
4-7,9,28,0.729502,2.399871,1.2437501979166665,514228
4-8,9,28,0.795838,4.300477,1.2521692291666666,514228
4-6,9,28,0.425305,3.969527,1.2729161354166667,514228
4-5,9,30,0.408843,8.700881,1.2437474583333332,1346268
4-2,9,31,0.042381,12.835595,1.24374984375,2178308
4-10,9,33,2.634768,24.673112,1.24375384375,5702886
4-9,9,34,1.843359,29.586862,1.2739591875,9227464
4-4,9,35,0.159426,41.343975,1.2843735937499998,14930351
4-3,9,34,0.098359,33.435752,1.2729168229166667,9227464
4-1,9,35,0.000273,40.85569,1.2551935104166667,14930351
5-3,9,25,0.062337,0.453961,1.2664729583333334,121392
5-1,9,27,0.000261,0.391368,1.25318465625,317810
5-10,9,26,1.647262,0.620662,1.2312496562500004,196417
5-2,9,28,0.024089,1.61791,1.2302066979166668,514228
5-6,9,27,0.516458,1.313001,1.2593743750000002,317810
5-5,9,29,0.347216,2.346198,1.231250041666667,832039
5-9,9,27,1.391334,1.682928,1.2604161770833335,317810
5-4,9,35,0.209817,11.014351,1.2562508229166665,14930351
5-8,9,32,0.775063,7.715087,1.223408604166667,3524577
5-7,9,30,0.681052,6.724891,1.2302085520833335,1346268
6-6,9,29,0.40433,4.036312,1.22916378125,832039
6-8,9,28,0.764853,1.531482,1.2291671250000002,514228
6-1,9,30,0.00027,5.85723,1.2291672812499999,1346268
6-2,9,31,0.038842,11.263857,1.2544703645833333,2178308
6-7,9,34,0.551697,17.406226,1.2541613229166666,9227464
6-9,9,31,0.922071,10.752879,1.2583341770833334,2178308
6-3,9,31,0.094751,10.148808,1.2157170208333332,2178308
6-5,9,30,0.175384,6.09358,1.2833363020833335,1346268
6-4,9,34,0.114264,16.487859,1.2583353333333331,9227464
6-10,9,32,1.124945,14.581242,1.2593896979166663,3524577
7-1,9,26,0.000309,0.064559,1.3487041874999997,196417
7-2,9,30,0.047703,4.145873,1.272916770833333,1346268
7-10,9,30,2.874395,8.157489,1.2427113229166664,1346268
7-9,9,32,1.719524,19.957775,1.271879072916667,3524577
7-4,9,32,0.192473,24.817155,1.2427086979166668,3524577
7-7,9,33,0.680951,23.307296,1.2427075729166668,5702886
7-3,9,34,0.095809,30.413189,1.2875019270833334,9227464
7-8,9,34,0.86001,34.333283,1.3008061875,9227464
7-5,9,35,0.228501,43.014921,1.2270803541666666,14930351
7-6,9,35,0.365881,40.985314,1.2599911458333333,14930351
8-10,9,25,2.671309,1.190738,1.2010405416666667,121392
8-6,9,29,0.33247,4.495258,1.2291671979166667,832039
8-9,9,28,2.323085,2.327744,1.2302066874999997,514228
8-3,9,31,0.139948,7.319837,1.2583332708333335,2178308
8-1,9,30,0.000289,6.047776,1.229167072916667,1346268
8-7,9,31,0.94792,9.561369,1.2302093125,2178308
8-8,9,31,1.84749,14.957258,1.2291661041666668,2178308
8-5,9,35,0.210574,28.047962,1.2833335937500001,14930351
8-4,9,34,0.159574,24.381588,1.2583373020833333,9227464
8-2,9,34,0.043315,26.719357,1.259040854166667,9227464
9-6,9,25,0.615713,0.227932,1.2437505625,121392
9-2,9,28,0.025397,2.209919,1.25833778125,514228
9-1,9,28,0.000298,1.233145,1.2354201249999999,514228
9-10,9,25,1.053685,0.759419,1.2354184375000001,121392
9-4,9,32,0.320545,12.915699,1.2291669895833333,3524577
9-5,9,32,0.432597,15.765392,1.2291800416666665,3524577
9-7,9,32,0.90576,16.301505,1.2291637708333332,3524577
9-3,9,34,0.111854,25.129594,1.3141541458333335,9227464
9-8,9,33,0.971933,18.508609,1.19999803125,5702886
9-9,9,35,1.005981,25.800813,1.2895817604166668,14930351
10-5,9,28,0.228803,1.448228,1.2729166354166666,514228
