Task ID,Task Number,Start Time (s),End Time (s),Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs),Concurrent Task Count
1-3,9,0.5937,6.9614,6.3676,1.4813,6.8019,82.2
1-6,9,1.112,7.793,6.681,1.2865,16.2015,41.1
1-1,9,0.1088,7.8588,7.75,1.4297,26.1889,73.98
1-7,9,1.3345,8.0562,6.7216,1.4132,11.7294,106.86
1-9,9,1.6285,8.8129,7.1843,1.4745,26.1889,73.98
1-2,9,0.271,10.3097,10.0388,1.3641,60.5415,123.3
1-5,9,0.9395,11.6822,10.7427,1.4259,57.8413,106.86
1-8,9,1.5442,11.7008,10.1565,1.4078,61.4555,106.86
1-10,9,2.0791,11.7115,9.6324,1.4349,61.4555,106.86
1-4,9,0.7845,11.7011,10.9166,1.4479,57.8413,106.86
2-3,9,0.4386,6.8611,6.4225,1.524,6.8019,82.2
2-10,9,1.7079,7.3333,5.6254,1.3568,16.2015,41.1
2-1,9,0.0953,7.6861,7.5907,1.3769,26.1889,73.98
2-5,9,0.6105,8.5387,7.9283,1.3979,26.1889,73.98
2-8,9,1.22,10.4217,9.2017,1.3463,57.8413,106.86
2-4,9,0.5803,10.4595,9.8791,1.3198,57.8413,106.86
2-9,9,1.4129,10.7443,9.3313,1.4798,35.3044,312.36
2-6,9,0.7624,10.7971,10.0347,1.448,35.3044,312.36
2-2,9,0.2366,10.9821,10.7455,1.5049,61.4555,106.86
2-7,9,0.9492,10.995,10.0457,1.4858,57.8413,106.86
3-4,9,0.4561,6.8631,6.4071,1.586,6.8019,82.2
3-2,9,0.2006,9.0097,8.8091,1.4417,26.1889,73.98
3-7,9,0.8394,9.009,8.1696,1.4552,26.1889,73.98
3-8,9,1.0359,11.2032,10.1673,1.4915,61.4555,106.86
3-5,9,0.6206,11.9464,11.3258,1.3572,60.5415,123.3
3-3,9,0.323,12.4762,12.1532,1.3887,35.3044,312.36
3-9,9,1.2962,12.9334,11.6372,1.3769,61.4555,106.86
3-1,9,0.0569,12.9565,12.8997,1.3229,62.6262,131.52
3-6,9,0.7994,12.9647,12.1654,1.2938,61.4555,106.86
3-10,9,1.5857,12.9484,11.3627,1.3376,62.6262,131.52
4-3,9,0.377,6.7776,6.4006,1.5004,6.8019,82.2
4-1,9,0.1095,6.8122,6.7027,1.4615,16.2015,41.1
4-6,9,0.7488,10.6151,9.8664,1.4995,35.3044,312.36
4-4,9,0.5448,10.9973,10.4524,1.3765,57.8413,106.86
4-8,9,0.9943,11.7845,10.7902,1.3706,60.5415,123.3
4-2,9,0.2512,11.9166,11.6653,1.3712,35.3044,312.36
4-5,9,0.6948,12.0774,11.3826,1.4226,62.6262,131.52
4-10,9,1.2624,12.475,11.2127,1.3796,62.6262,131.52
4-7,9,0.982,12.4867,11.5047,1.3841,62.6262,131.52
4-9,9,1.1599,12.4953,11.3354,1.3841,61.4555,106.86
5-10,9,1.6551,7.0605,5.4054,1.4292,6.8019,82.2
5-5,9,0.7788,7.9412,7.1624,1.391,11.7294,106.86
5-6,9,0.7926,8.6518,7.8592,1.3511,26.1889,73.98
5-1,9,0.1257,8.6541,8.5284,1.3521,26.1889,73.98
5-7,9,0.8452,8.6539,7.8087,1.3521,26.1889,73.98
5-4,9,0.4041,10.0045,9.6003,1.4313,57.8413,106.86
5-3,9,0.3973,10.6825,10.2852,1.3563,60.5415,123.3
5-2,9,0.2689,10.9498,10.6809,1.316,62.6262,131.52
5-9,9,1.4575,11.2271,9.7696,1.3401,62.6262,131.52
5-8,9,1.0348,11.4284,10.3936,1.3913,62.6262,131.52
6-7,9,1.2656,7.4895,6.2239,1.3988,6.8019,82.2
6-1,9,0.201,9.5568,9.3558,1.4155,26.1889,73.98
6-6,9,1.023,9.8191,8.7961,1.3912,26.1889,73.98
6-4,9,0.6455,10.5467,9.9012,1.2846,62.6262,131.52
6-3,9,0.505,13.2238,12.7189,1.4707,57.8413,106.86
6-9,9,1.5814,13.2165,11.6351,1.4718,60.5415,123.3
6-2,9,0.3462,13.2397,12.8935,1.4593,62.6262,131.52
6-10,9,1.839,13.2586,11.4196,1.4618,57.8413,106.86
6-5,9,0.8346,13.2466,12.4121,1.4594,57.8413,106.86
6-8,9,1.5346,13.247,11.7124,1.4594,60.5415,123.3
7-2,9,0.3171,2.0325,1.7154,1.4485,6.8019,82.2
7-1,9,0.1749,4.2677,4.0928,1.5409,61.4555,106.86
7-3,9,0.4416,4.2821,3.8405,1.571,57.8413,106.86
