Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,1,32,0.000294,2.399419,1.4794917083333332,3524577
1-2,1,35,0.025031,5.635872,1.4664811979166663,14930351
2-2,1,25,0.017195,0.086957,1.4688736354166667,121392
2-1,1,30,0.000325,0.406678,1.2933369895833338,1346268
3-2,1,31,0.021283,0.601576,1.3766346562499996,2178308
3-1,1,26,0.000173,0.115699,1.3625753958333333,196417
4-2,1,25,0.037919,0.087108,1.3338994270833333,121392
4-1,1,34,0.000197,2.312452,1.2820043958333336,9227464
5-2,1,29,0.043324,0.931366,1.332278854166667,832039
5-1,1,29,0.000307,0.881015,1.3113706250000003,832039
6-1,1,34,0.000239,9.057662,1.4293703854166668,9227464
6-2,1,33,0.050282,8.141834,1.461764395833333,5702886
7-1,1,25,0.000303,0.035738,1.49479175,121392
7-2,1,25,0.037936,0.037263,1.5653524375000003,121392
8-1,1,27,0.000191,0.159317,1.479125760416667,317810
8-2,1,25,0.029311,0.088925,1.4959107604166668,121392
9-2,1,28,0.049176,0.658806,1.4489017291666666,514228
9-1,1,34,0.000205,2.831371,1.3120723020833334,9227464
10-1,1,31,0.000329,0.866477,1.3467869270833333,2178308
10-2,1,27,0.040957,0.329622,1.2979904791666665,317810
11-1,1,31,0.000213,2.79802,1.4548219583333333,2178308
11-2,1,35,0.045684,5.932164,1.5344275937499998,14930351
12-1,1,27,0.000225,0.154281,1.408112302083333,317810
12-2,1,25,0.040458,0.090415,1.3970649999999996,121392
13-1,1,26,0.000201,0.088329,1.374993375,196417
13-2,1,32,0.036157,0.902799,1.3292676041666664,3524577
14-1,1,29,0.000216,0.879257,1.3524575104166667,832039
14-2,1,35,0.044105,4.33612,1.4384315625000001,14930351
15-1,1,27,0.000281,0.197161,1.3637869895833334,317810
15-2,1,34,0.02135,2.407204,1.3427027291666669,9227464
16-1,1,33,0.00029,5.547228,1.3491532916666666,5702886
16-2,1,32,0.043333,4.938402,1.386233354166667,3524577
17-2,1,31,0.035666,0.533689,1.4790073333333327,2178308
17-1,1,25,0.000337,0.04117,1.3752967500000002,121392
18-2,1,27,0.033922,0.139902,1.4060633333333332,317810
18-1,1,26,0.000229,0.094647,1.39016384375,196417
19-1,1,28,0.0002,0.48184,1.3682035937499997,514228
19-2,1,33,0.033087,1.811787,1.3526129583333335,5702886
20-2,1,26,0.048231,0.161488,1.3174695104166667,196417
20-1,1,34,0.000303,2.380926,1.515426802083334,9227464
21-2,1,32,0.021946,1.284947,1.374003208333333,3524577
21-1,1,28,0.000265,0.479074,1.4251711458333332,514228
22-2,1,35,0.028771,21.086077,1.293368270833333,14930351
22-1,1,35,0.000265,21.153243,1.2594601875,14930351
23-2,1,25,0.049244,0.087114,1.3877953333333328,121392
23-1,1,33,0.000299,1.456457,1.3688366666666671,5702886
24-2,1,28,0.033535,0.189477,1.4406995208333329,514228
24-1,1,26,0.000225,0.097409,1.4268398541666665,196417
25-1,1,26,0.000205,0.078922,1.392113916666667,196417
25-2,1,33,0.033616,1.427684,1.4642232291666668,5702886
26-1,1,29,0.000306,0.858625,1.3777751875000002,832039
26-2,1,33,0.046962,2.118552,1.464326395833333,5702886
27-2,1,28,0.025131,0.615104,1.4247087604166666,514228
27-1,1,33,0.000288,1.954082,1.3909035208333327,5702886
28-1,1,32,0.000239,4.847017,1.3556925833333335,3524577
28-2,1,35,0.026926,7.660617,1.4952450312500003,14930351
29-2,1,29,0.037168,1.074,1.4582101666666667,832039
29-1,1,33,0.000314,2.344169,1.465926177083333,5702886
30-2,1,27,0.026683,0.322323,1.4226505000000007,317810
30-1,1,34,0.000304,2.559989,1.4655832083333336,9227464
31-1,1,32,0.000258,1.431547,1.3756336770833335,3524577
31-2,1,28,0.029789,0.61587,1.4185988541666668,514228
32-2,1,33,0.027668,8.086652,1.4574796979166669,5702886
32-1,1,34,0.000319,9.071406,1.3503016458333332,9227464
33-1,1,32,0.000316,1.187689,1.509170541666667,3524577
33-2,1,27,0.025369,0.323364,1.4427555937499998,317810
34-2,1,31,0.043922,3.012068,1.3811857604166669,2178308
34-1,1,34,0.000208,4.796816,1.3982551145833328,9227464
35-1,1,30,0.000331,0.906082,1.433909197916667,1346268
35-2,1,28,0.044592,0.615368,1.4032286770833335,514228
36-2,1,25,0.024195,0.087285,1.4186732395833332,121392
36-1,1,35,0.000198,3.691329,1.4708351666666666,14930351
37-1,1,29,0.000315,0.376207,1.33458646875,832039
37-2,1,34,0.028786,2.578833,1.3943871770833332,9227464
38-2,1,31,0.050858,3.020198,1.3760096458333335,2178308
38-1,1,35,0.000319,6.175358,1.4322292395833336,14930351
39-1,1,25,0.000331,0.029072,1.339575666666667,121392
39-2,1,32,0.037043,0.840624,1.4579814791666665,3524577
40-2,1,28,0.033393,0.283665,1.3432289166666662,514228
40-1,1,27,0.000261,0.197795,1.3375975208333333,317810
41-1,1,29,0.000209,0.784235,1.3035840104166667,832039
41-2,1,28,0.033038,0.66702,1.3231803854166666,514228
42-1,1,32,0.000198,1.816156,1.4886595312499997,3524577
42-2,1,29,0.03541,1.080207,1.4363018541666663,832039
43-2,1,26,0.050786,0.167899,1.4783463645833335,196417
43-1,1,33,0.000338,1.536613,1.4131945729166666,5702886
44-2,1,31,0.034903,0.69765,1.4261022187500005,2178308
44-1,1,27,0.00023,0.197444,1.4635606875,317810
45-2,1,29,0.024202,0.45086,1.5360639374999998,832039
45-1,1,27,0.000226,0.251684,1.382406958333333,317810
46-1,1,30,0.000228,0.419945,1.4565485833333338,1346268
46-2,1,25,0.040804,0.108228,1.4637350208333337,121392
47-2,1,34,0.046728,8.79044,1.3830237187499999,9227464
47-1,1,33,0.000223,7.855817,1.3989939479166669,5702886
48-1,1,28,0.000276,0.374588,1.412900604166667,514228
48-2,1,34,0.040166,2.559172,1.474403010416667,9227464
49-2,1,30,0.032448,0.919899,1.4508421041666668,1346268
