Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,1,29,0.000302,0.376665,1.5878581458333338,832039
1-2,1,26,0.043477,0.162129,1.5171367187500007,196417
2-2,1,25,0.029833,0.077363,1.5066102916666662,121392
2-1,1,26,0.000194,0.10213,1.5060346041666661,196417
3-2,1,30,0.019334,1.194901,1.4424857499999997,1346268
3-1,1,29,0.000164,0.976869,1.512198302083333,832039
4-2,1,26,0.049678,0.221202,1.4859624583333337,196417
4-1,1,35,0.000325,3.80454,1.4994283958333332,14930351
5-1,1,29,0.000473,0.559499,1.4482943854166668,832039
5-2,1,27,0.041279,0.351716,1.4711850833333335,317810
6-2,1,30,0.03076,1.813542,1.5097286666666667,1346268
6-1,1,33,0.000206,2.953712,1.578801895833333,5702886
7-2,1,31,0.019172,1.923328,1.4667291041666675,2178308
7-1,1,30,0.000291,1.612439,1.4599346562499997,1346268
8-1,1,33,0.000251,7.982336,1.407376677083333,5702886
8-2,1,33,0.021119,7.990887,1.4077691874999998,5702886
9-1,1,26,0.00045,0.066131,1.4710692291666667,196417
9-2,1,35,0.044584,3.614744,1.4514074791666662,14930351
10-2,1,31,0.044986,0.898401,1.3645629895833333,2178308
10-1,1,28,0.000342,0.413344,1.5320256770833336,514228
11-2,1,28,0.020121,0.586871,1.4887939166666666,514228
11-1,1,35,0.000194,4.13964,1.4664028749999996,14930351
12-2,1,26,0.034148,0.055939,1.48455471875,196417
12-1,1,25,0.000391,0.033451,1.4831595833333333,121392
13-1,1,29,0.000218,0.508869,1.465739,832039
13-2,1,29,0.029283,0.674821,1.527942,832039
14-1,1,25,0.00027,0.035307,1.4854252500000005,121392
14-2,1,29,0.035904,0.207375,1.5519295104166666,832039
15-1,1,25,0.000272,0.030502,1.4885975625,121392
15-2,1,31,0.035082,0.528711,1.5557570625000001,2178308
16-1,1,26,0.000137,0.08125,1.5164982916666665,196417
16-2,1,35,0.035713,3.67535,1.4427688437500004,14930351
17-1,1,25,0.000316,0.041212,1.479079697916667,121392
17-2,1,32,0.032561,0.867076,1.4271147395833335,3524577
18-2,1,32,0.025043,1.692813,1.5960315833333336,3524577
18-1,1,29,0.000224,0.962434,1.3804019375,832039
19-2,1,32,0.020994,4.988033,1.5293775208333333,3524577
19-1,1,35,0.00033,7.813285,1.3759051875000006,14930351
20-2,1,33,0.049955,8.126195,1.5051532083333332,5702886
20-1,1,35,0.000335,10.407511,1.4791721979166665,14930351
21-1,1,32,0.000332,4.681494,1.4809673020833336,3524577
21-2,1,34,0.043953,6.148616,1.4813945208333335,9227464
22-2,1,28,0.044205,0.659064,1.3927311666666664,514228
22-1,1,34,0.000266,2.828091,1.5208613541666673,9227464
23-2,1,27,0.021585,0.120267,1.4955183645833339,317810
23-1,1,25,0.000312,0.063902,1.5048806354166673,121392
24-1,1,28,0.000215,0.465992,1.4161040312499997,514228
24-2,1,35,0.038268,4.008861,1.5378979270833335,14930351
25-2,1,32,0.021352,4.935448,1.4402023020833337,3524577
25-1,1,35,0.00033,7.772861,1.5799339062500002,14930351
26-2,1,31,0.028057,0.608028,1.4708701249999996,2178308
26-1,1,26,0.000202,0.110259,1.4896852291666665,196417
27-1,1,27,0.000148,0.214762,1.4314975833333334,317810
27-2,1,33,0.031588,1.550212,1.4414154374999997,5702886
28-1,1,31,0.000228,2.802742,1.3989313333333333,2178308
28-2,1,34,0.041429,4.563155,1.4210153541666668,9227464
29-2,1,32,0.030419,0.918721,1.3344419479166671,3524577
29-1,1,26,0.000293,0.085755,1.4034728125000002,196417
30-2,1,30,0.035439,0.36942,1.5239551770833333,1346268
30-1,1,26,0.000213,0.088286,1.4068123645833337,196417
31-1,1,25,0.000194,0.052219,1.426149572916667,121392
31-2,1,35,0.029211,3.606435,1.5033433645833332,14930351
32-2,1,32,0.042504,4.905348,1.489466833333333,3524577
32-1,1,35,0.000314,7.740979,1.3542378750000004,14930351
33-1,1,32,0.000313,0.999203,1.5305828645833337,3524577
33-2,1,26,0.02423,0.170678,1.5218574479166664,196417
34-2,1,30,0.025064,1.822198,1.501056041666667,1346268
34-1,1,34,0.000211,3.430084,1.3765743750000001,9227464
35-1,1,29,0.000308,0.980271,1.5278501041666668,832039
35-2,1,34,0.027048,3.07494,2.2642568020833327,9227464
36-1,1,25,0.000273,0.029092,2.066857083333333,121392
36-2,1,33,0.039154,1.358881,1.5828894687500004,5702886
37-1,1,28,0.000155,0.198999,1.5149093645833334,514228
37-2,1,30,0.042159,0.51381,1.4627028854166666,1346268
38-2,1,28,0.042315,0.617092,1.5189879062499998,514228
38-1,1,33,0.000243,1.954289,1.4330727187499999,5702886
39-2,1,33,0.024725,5.962599,1.4667513229166662,5702886
39-1,1,34,0.000248,7.244057,1.5125292708333336,9227464
40-2,1,26,0.033664,0.097634,1.6343939791666668,196417
40-1,1,28,0.000322,0.215287,1.6369953645833333,514228
41-2,1,32,0.033182,4.866368,1.5207040625,3524577
41-1,1,35,0.000187,6.953678,1.5514780104166672,14930351
42-1,1,28,0.000347,0.487653,1.5877656041666668,514228
42-2,1,33,0.031097,1.813428,1.443752177083333,5702886
43-1,1,25,0.000386,0.036454,1.4295429375000002,121392
43-2,1,28,0.040841,0.133124,1.4419102291666666,514228
44-2,1,31,0.045529,1.868101,1.6423336250000002,2178308
44-1,1,30,0.000253,1.580302,1.4723572291666667,1346268
45-2,1,32,0.03638,0.858157,1.4518258750000002,3524577
45-1,1,25,0.000315,0.035984,1.6029847187499997,121392
46-2,1,30,0.027795,1.759064,1.421846427083333,1346268
46-1,1,35,0.000259,5.118351,1.6485074895833334,14930351
47-1,1,30,0.000319,1.5686,1.4937725729166667,1346268
47-2,1,34,0.036801,2.974311,1.5321896041666672,9227464
48-1,1,34,0.000301,9.015709,1.5207575833333333,9227464
48-2,1,33,0.042871,8.078065,1.4645132395833331,5702886
49-1,1,31,0.000354,1.485792,1.4917141458333334,2178308
49-2,1,29,0.049465,1.073281,1.5334211875000001,832039
50-2,1,26,0.035901,0.054121,1.5197720625000002,196417
50-1,1,25,0.000217,0.040863,1.53621434375,121392
51-1,1,31,0.00017,2.012965,1.5722033020833326,2178308
51-2,1,30,0.030921,1.709094,1.4814118854166665,1346268
