Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,1,26,0.024608,0.128541,1.5676295416666661,196417
1-1,1,32,0.000328,0.979841,1.411956375,3524577
2-2,1,29,0.017168,0.574574,1.5178496770833336,832039
2-1,1,31,0.000229,1.063809,1.4926441875,2178308
3-1,1,33,0.000179,3.882959,1.5626693958333335,5702886
3-2,1,33,0.036494,4.637334,1.7226865625000003,5702886
4-1,1,30,0.000162,0.450386,1.6447728020833339,1346268
4-2,1,26,0.034793,0.157206,1.4943716562499996,196417
5-1,1,32,0.000171,3.34129,1.7228496770833333,3524577
5-2,1,31,0.043366,3.008386,1.6352607499999996,2178308
6-2,1,32,0.043121,4.767095,1.572072166666667,3524577
6-1,1,32,0.000191,4.688178,1.5760407187500005,3524577
7-1,1,30,0.000188,1.61774,1.57709296875,1346268
7-2,1,33,0.030324,2.771661,1.474953197916667,5702886
8-1,1,30,0.00018,0.414023,1.3518263541666669,1346268
8-2,1,25,0.022647,0.08022,1.4157381041666668,121392
9-2,1,29,0.024143,0.371335,1.4760466875,832039
9-1,1,27,0.000104,0.166127,1.4083928125000003,317810
10-2,1,32,0.011437,4.500401,1.5203560625,3524577
10-1,1,33,0.000149,5.169068,1.4452424062500002,5702886
11-1,1,27,0.000236,0.206516,1.4893611458333327,317810
11-2,1,26,0.032588,0.169067,1.4893611458333327,196417
12-2,1,26,0.037686,0.160244,1.4520274895833334,196417
12-1,1,35,0.000122,3.715712,1.4737276770833332,14930351
13-2,1,35,0.022062,7.128969,1.56368625,14930351
13-1,1,34,0.000613,8.226295,1.6259104895833334,9227464
14-1,1,29,0.000373,0.7339,1.4166585833333338,832039
14-2,1,31,0.040684,0.994173,1.4959286979166664,2178308
15-2,1,29,0.036533,0.460596,1.4504540000000004,832039
15-1,1,28,0.000231,0.41261,1.4548384687500002,514228
16-1,1,31,0.000249,2.068125,1.47720340625,2178308
16-2,1,30,0.033364,1.781446,1.4065865833333335,1346268
17-2,1,31,0.044958,0.890936,1.5468136770833327,2178308
17-1,1,28,0.000533,0.403232,1.4503632395833335,514228
18-1,1,29,0.000197,0.971316,1.3966228958333338,832039
18-2,1,35,0.026328,4.4413,1.4438885208333332,14930351
19-1,1,25,0.000302,0.039541,1.4703642916666666,121392
19-2,1,28,0.024246,0.146201,1.5196226979166665,514228
20-1,1,30,0.000113,1.222878,1.4809798125,1346268
20-2,1,30,0.025626,1.383856,1.5182586770833333,1346268
