Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-1,1,32,0.000205,4.750987,1.40059240625,3524577
1-2,1,35,0.042305,6.438024,1.4980242395833332,14930351
2-1,1,25,0.000323,0.035742,1.5520033437499998,121392
2-2,1,35,0.036383,3.596207,1.4080401770833333,14930351
3-2,1,30,0.031927,0.781741,1.5146872291666669,1346268
3-1,1,28,0.000309,0.501265,1.4201012291666664,514228
4-2,1,29,0.034214,1.053268,1.3227410104166666,832039
4-1,1,35,0.000196,4.530494,1.3274470416666666,14930351
5-2,1,28,0.026955,0.503818,1.462538010416667,514228
5-1,1,28,0.000237,0.415878,1.466262572916667,514228
6-1,1,30,0.000196,0.637551,1.4624486562500005,1346268
6-2,1,27,0.039427,0.311994,1.32346775,317810
7-2,1,29,0.022886,0.422203,1.4458421979166662,832039
7-1,1,27,0.000153,0.238127,1.4319037395833332,317810
8-1,1,34,0.000197,13.044532,1.2729103854166668,9227464
8-2,1,34,0.024534,12.958996,1.2785092291666664,9227464
9-1,1,26,0.000297,0.089099,1.36108475,196417
9-2,1,34,0.034598,2.274609,1.3361821770833335,9227464
10-1,1,35,0.000208,7.096827,1.4151531250000005,14930351
10-2,1,33,0.042223,7.314112,1.4427532708333335,5702886
11-2,1,27,0.026605,0.350747,1.3682641145833332,317810
11-1,1,33,0.000262,1.548485,1.4530938125,5702886
12-2,1,26,0.046335,0.168165,1.4352875208333333,196417
12-1,1,34,0.000287,2.393549,1.4988577291666667,9227464
13-2,1,34,0.029302,13.157128,1.3456208020833331,9227464
13-1,1,35,0.000176,14.464028,1.4040387812500001,14930351
14-1,1,31,0.000286,0.612493,1.4740843229166667,2178308
14-2,1,25,0.046122,0.08884,1.4459481041666666,121392
15-2,1,30,0.030391,0.921263,1.5045331041666665,1346268
15-1,1,30,0.000162,1.146657,1.5545843229166667,1346268
16-2,1,29,0.036059,0.709136,1.3767104895833333,832039
16-1,1,35,0.000172,4.241141,1.4185685312500003,14930351
17-1,1,25,0.000234,0.058591,1.415399322916667,121392
17-2,1,35,0.025909,3.624485,1.4643979791666664,14930351
18-2,1,26,0.034443,0.13868,1.4564314374999996,196417
18-1,1,35,0.000297,3.734604,1.33927559375,14930351
19-2,1,25,0.027874,0.087868,1.4930936458333333,121392
19-1,1,32,0.000369,0.944688,1.3430846354166666,3524577
20-1,1,30,0.000255,0.918439,1.4437046145833339,1346268
20-2,1,28,0.044178,0.664889,1.4663124791666668,514228
21-2,1,30,0.04535,0.40195,1.5442651250000006,1346268
21-1,1,27,0.000257,0.120524,1.4548303333333332,317810
22-1,1,27,0.000273,0.114678,1.5117694375000004,317810
22-2,1,33,0.053901,1.451722,1.4406000520833333,5702886
23-1,1,29,0.000327,0.965125,1.3390991250000004,832039
23-2,1,34,0.022498,3.069573,1.3637225208333332,9227464
24-2,1,31,0.047627,0.58907,1.3473354375000002,2178308
24-1,1,26,0.000289,0.047271,1.4565023958333339,196417
25-2,1,27,0.031773,0.381031,1.3125913333333334,317810
25-1,1,28,0.000153,0.430154,1.3240463645833336,514228
26-2,1,25,0.029359,0.080794,1.4309376145833332,121392
26-1,1,35,0.000198,3.676112,1.4578369687500001,14930351
27-2,1,32,0.048946,1.842098,1.4459254895833338,3524577
27-1,1,30,0.000293,1.584426,1.3934128020833332,1346268
28-2,1,29,0.017891,1.071056,1.3195423020833335,832039
28-1,1,34,0.00027,3.186181,1.4487141041666667,9227464
29-1,1,31,0.000254,0.868348,1.4264783958333336,2178308
29-2,1,27,0.029042,0.332395,1.3653427291666667,317810
30-2,1,29,0.027172,0.269438,1.4695302083333335,832039
30-1,1,26,0.000164,0.089523,1.471273010416667,196417
31-2,1,30,0.032679,0.337378,1.4463959687499999,1346268
31-1,1,25,0.000189,0.032279,1.410942916666667,121392
32-1,1,29,0.000201,0.505718,1.3485424375,832039
32-2,1,32,0.036499,1.301785,1.4022958020833332,3524577
33-1,1,30,0.000124,0.568277,1.5312730625000004,1346268
33-2,1,27,0.034051,0.343774,1.4286405208333333,317810
34-1,1,30,0.000204,1.563846,1.4906978854166664,1346268
34-2,1,35,0.049709,4.913099,1.3261118958333333,14930351
35-1,1,29,0.000274,0.783917,1.3232028229166666,832039
35-2,1,28,0.02539,0.626039,1.34805921875,514228
36-2,1,28,0.029148,0.596007,1.338899458333334,514228
36-1,1,35,0.000167,4.151819,1.3477218958333335,14930351
37-2,1,30,0.023212,0.432889,1.3730939895833332,1346268
37-1,1,26,0.000302,0.13359,1.4156937083333334,196417
38-2,1,26,0.027618,0.097647,1.3947957708333334,196417
38-1,1,35,0.000205,3.661527,1.468992239583333,14930351
39-2,1,30,0.031556,0.471583,1.4180731666666668,1346268
39-1,1,27,0.000245,0.15401,1.4575046041666666,317810
40-2,1,26,0.018101,0.089314,1.4425674375,196417
40-1,1,25,0.000184,0.071556,1.4734198125000002,121392
41-2,1,25,0.019807,0.077806,1.4480891249999996,121392
