Task ID,Task Number,Fibonacci Size,Relative Start Time (s),Task Latency (s),CPU Freq (GHz),FLOPs
1-2,1,28,0.048512,0.327573,1.4998394375,514228
1-1,1,32,0.000262,1.18177,1.4669793229166663,3524577
2-2,1,29,0.027183,0.995097,1.3395808333333332,832039
2-1,1,29,0.000266,0.993186,1.3395901145833333,832039
3-2,1,31,0.030443,1.954449,1.4185980208333333,2178308
3-1,1,30,0.000278,1.662813,1.34170340625,1346268
4-1,1,25,0.0003,0.042612,1.493149604166667,121392
4-2,1,35,0.037132,3.595329,1.405968916666667,14930351
5-1,1,30,0.000144,1.683734,1.4011615208333335,1346268
5-2,1,35,0.017591,5.04676,1.5272448020833336,14930351
6-2,1,33,0.019047,8.044733,1.4767718437499997,5702886
6-1,1,35,0.000347,10.380185,1.412769583333333,14930351
7-2,1,29,0.026777,0.217988,1.4947050208333332,832039
7-1,1,25,0.000345,0.058456,1.5180997708333337,121392
8-1,1,25,0.000213,0.03619,1.5665681354166665,121392
8-2,1,28,0.03965,0.130824,1.5137273541666665,514228
9-1,1,27,0.000201,0.1443,1.3879280729166674,317810
9-2,1,25,0.036278,0.091096,1.398048458333334,121392
10-2,1,32,0.024174,1.712285,1.3094685729166664,3524577
10-1,1,29,0.000203,0.987434,1.409307854166667,832039
11-1,1,29,0.000226,0.561701,1.392135822916667,832039
11-2,1,27,0.03853,0.350342,1.3251727187500002,317810
12-1,1,31,0.000231,2.84767,1.3584224895833337,2178308
12-2,1,35,0.016068,6.071037,1.4505780833333335,14930351
13-2,1,27,0.036882,0.087193,1.408630020833334,317810
13-1,1,25,0.000331,0.036474,1.4157660104166674,121392
14-2,1,28,0.044905,0.582899,1.3947143541666671,514228
14-1,1,33,0.000191,1.919646,1.4252474166666669,5702886
15-2,1,32,0.044702,2.330626,1.6814233020833327,3524577
15-1,1,31,0.000309,2.506605,1.6836976562500001,2178308
16-1,1,25,0.000212,0.058564,1.516856208333333,121392
16-2,1,34,0.025859,2.245573,1.43466440625,9227464
17-2,1,33,0.049885,5.316952,1.6578304791666667,5702886
17-1,1,32,0.000329,4.704445,1.4435394583333334,3524577
18-1,1,31,0.00028,1.022448,1.5354858749999996,2178308
18-2,1,33,0.027489,2.261644,1.5101939166666671,5702886
19-1,1,26,0.00026,0.052202,1.4341218958333337,196417
19-2,1,34,0.044542,2.260636,1.4912978229166667,9227464
20-1,1,35,0.00029,20.954128,1.4702887291666666,14930351
20-2,1,35,0.027102,20.783455,1.4754477916666666,14930351
21-1,1,34,0.000342,10.076524,1.48652765625,9227464
21-2,1,34,0.023314,9.350809,1.4951832916666663,9227464
22-1,1,28,0.000262,0.466555,1.5010612187499999,514228
22-2,1,32,0.029681,1.275318,1.4308081249999993,3524577
23-1,1,26,0.000294,0.07078,1.5355892812499996,196417
23-2,1,34,0.047823,2.248204,1.6261442395833337,9227464
24-2,1,32,0.037443,3.712384,1.4592232291666667,3524577
24-1,1,35,0.000223,6.633863,1.43127803125,14930351
25-2,1,31,0.024528,2.006688,1.4724367500000002,2178308
25-1,1,30,0.0003,1.728614,1.41050753125,1346268
26-1,1,27,0.000266,0.145767,1.4909919999999999,317810
26-2,1,25,0.046336,0.086175,1.4909899166666665,121392
27-1,1,25,0.000165,0.051957,1.46915115625,121392
27-2,1,34,0.028166,2.243587,1.4229690000000002,9227464
28-2,1,27,0.038698,0.201532,1.46860146875,317810
28-1,1,35,0.000302,3.811512,1.3479511249999998,14930351
29-2,1,29,0.01724,1.054077,1.421599614583333,832039
29-1,1,34,0.000344,3.165967,1.4082933541666662,9227464
30-1,1,26,0.000306,0.111836,1.3841660625,196417
30-2,1,34,0.026796,2.304184,1.4521319583333334,9227464
31-2,1,31,0.030428,3.002748,1.5423760416666668,2178308
31-1,1,35,0.00015,6.158981,1.3996378958333335,14930351
32-2,1,29,0.024671,1.025868,1.4481001354166663,832039
32-1,1,29,0.000325,1.000555,1.4351136354166663,832039
33-1,1,25,0.000231,0.035039,1.436901385416667,121392
33-2,1,35,0.035494,3.598869,1.5271594270833329,14930351
34-2,1,25,0.045188,0.076848,1.4367929479166666,121392
34-1,1,33,0.00026,1.425077,1.452455364583333,5702886
35-1,1,25,0.000246,0.069941,1.524766489583334,121392
35-2,1,30,0.016724,0.37156,1.5011642604166666,1346268
36-1,1,26,0.000176,0.120404,1.4759033854166674,196417
36-2,1,34,0.018741,2.253972,1.464696614583334,9227464
37-2,1,29,0.032391,0.603515,1.5528037395833336,832039
37-1,1,28,0.000297,0.429437,1.5964766250000002,514228
38-2,1,29,0.04607,0.894863,1.4559143020833332,832039
38-1,1,29,0.00021,0.829308,1.4719368854166666,832039
39-1,1,31,0.000201,2.816329,1.5119843645833329,2178308
39-2,1,35,0.032318,5.969608,1.3984913229166667,14930351
40-2,1,28,0.028677,0.137129,1.539368708333334,514228
40-1,1,25,0.000265,0.034318,1.561099822916667,121392
41-1,1,32,0.000184,1.705162,1.4365443333333332,3524577
41-2,1,35,0.042712,5.033231,1.5462644687499998,14930351
42-1,1,30,0.000308,1.68819,1.4888918437500003,1346268
42-2,1,35,0.031415,5.031178,1.4565355937499995,14930351
43-2,1,28,0.033207,0.140687,1.4753502187499998,514228
43-1,1,25,0.00018,0.040661,1.42940153125,121392
44-2,1,25,0.027218,0.08705,1.3745674062500002,121392
44-1,1,35,0.000188,3.683454,1.442319125,14930351
45-1,1,32,0.000271,0.915257,1.3811429062499998,3524577
45-2,1,25,0.045258,0.087041,1.4795816458333328,121392
46-1,1,28,0.000205,0.431048,1.3965218541666666,514228
46-2,1,35,0.042774,3.85407,1.4364047083333333,14930351
47-1,1,31,0.000324,1.490774,1.4227840104166665,2178308
47-2,1,29,0.026533,1.070908,1.3415619583333334,832039
48-2,1,26,0.028283,0.159434,1.3258270520833335,196417
48-1,1,34,0.0002,2.341079,1.369784854166667,9227464
49-2,1,27,0.033776,0.201157,1.371070875,317810
49-1,1,32,0.000313,1.067014,1.4021262708333335,3524577
50-2,1,30,0.030878,1.812189,1.3909624062499997,1346268
50-1,1,34,0.000178,3.799757,1.4355191979166668,9227464
51-1,1,28,0.00031,0.322315,1.392590625,514228
51-2,1,29,0.02478,0.512121,1.3279607812499998,832039
