Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-4,4,3.8002,1.3814,61.4555,106.86
Existing-1,4,4.3631,1.4383,57.8413,106.86
Existing-2,4,4.7625,1.4772,60.5415,123.3
WithNew-3,4,2.8394,1.4536,6.8019,82.2
WithNew-5,4,2.9781,1.5489,11.7294,106.86
WithNew-2,4,4.9531,1.406,60.5415,123.3
WithNew-1,4,4.9567,1.406,57.8413,106.86
WithNew-4,4,5.2133,1.424,61.4555,106.86
Existing-3,4,2.3957,1.4531,6.8019,82.2
Existing-1,4,2.6936,1.4271,26.1889,73.98
Existing-4,4,3.9918,1.432,61.4555,106.86
Existing-2,4,4.3921,1.4041,62.6262,131.52
WithNew-3,4,2.7043,1.3667,6.8019,82.2
WithNew-5,4,3.1524,1.3719,16.2015,41.1
WithNew-1,4,3.5654,1.427,26.1889,73.98
WithNew-4,4,4.9779,1.3042,61.4555,106.86
WithNew-2,4,5.2888,1.3761,62.6262,131.52
Existing-4,4,2.3944,1.574,16.2015,41.1
Existing-2,4,2.4815,1.5103,6.8019,82.2
Existing-3,4,3.6515,1.4516,62.6262,131.52
Existing-1,4,3.9791,1.4583,57.8413,106.86
WithNew-5,4,2.7012,1.3498,6.8019,82.2
WithNew-2,4,3.1492,1.3646,6.8019,82.2
WithNew-4,4,3.2675,1.3281,16.2015,41.1
WithNew-3,4,4.7939,1.2885,62.6262,131.52
WithNew-1,4,5.0447,1.3021,57.8413,106.86
Existing-4,4,2.0233,1.4433,6.8019,82.2
Existing-2,4,4.0368,1.3646,60.5415,123.3
Existing-3,4,4.0389,1.3646,57.8413,106.86
Existing-1,4,4.1388,1.3708,35.3044,312.36
WithNew-4,4,2.6897,1.3704,6.8019,82.2
WithNew-2,4,5.5962,1.3011,60.5415,123.3
WithNew-5,4,5.6014,1.301,61.4555,106.86
WithNew-3,4,5.5819,1.3011,57.8413,106.86
WithNew-1,4,5.8904,1.4227,35.3044,312.36
Existing-1,4,2.3869,1.3034,16.2015,41.1
Existing-4,4,2.4329,1.3311,11.7294,106.86
Existing-3,4,2.6294,1.2969,26.1889,73.98
Existing-2,4,3.6926,1.3552,62.6262,131.52
WithNew-5,4,3.1586,1.2745,16.2015,41.1
WithNew-1,4,3.1707,1.2737,16.2015,41.1
WithNew-3,4,3.1627,1.2737,26.1889,73.98
WithNew-4,4,3.2022,1.2655,11.7294,106.86
WithNew-2,4,4.6612,1.2656,62.6262,131.52
Existing-2,4,2.0033,1.481,6.8019,82.2
Existing-3,4,2.5824,1.4021,26.1889,73.98
Existing-1,4,3.7161,1.3941,60.5415,123.3
Existing-4,4,4.172,1.3417,62.6262,131.52
WithNew-5,4,2.375,1.49,6.8019,82.2
WithNew-2,4,2.9073,1.3991,6.8019,82.2
WithNew-3,4,3.7123,1.4146,26.1889,73.98
WithNew-1,4,4.6955,1.4229,60.5415,123.3
WithNew-4,4,4.9836,1.4094,62.6262,131.52
Existing-1,4,2.3053,1.4698,11.7294,106.86
Existing-2,4,3.7339,1.4157,61.4555,106.86
Existing-4,4,3.9235,1.4396,35.3044,312.36
Existing-3,4,4.076,1.3875,60.5415,123.3
WithNew-1,4,3.001,1.5497,11.7294,106.86
WithNew-2,4,5.2715,1.3479,61.4555,106.86
WithNew-3,4,5.2744,1.3479,60.5415,123.3
WithNew-5,4,5.7111,1.3625,61.4555,106.86
WithNew-4,4,5.8099,1.3563,35.3044,312.36
Existing-1,4,1.7882,1.35,6.8019,82.2
Existing-4,4,2.1554,1.3672,26.1889,73.98
Existing-3,4,2.2193,1.3789,11.7294,106.86
Existing-2,4,2.891,1.3448,35.3044,312.36
WithNew-1,4,2.3387,1.3944,6.8019,82.2
WithNew-3,4,2.6549,1.4575,11.7294,106.86
WithNew-4,4,2.813,1.4125,26.1889,73.98
WithNew-5,4,3.4573,1.399,35.3044,312.36
WithNew-2,4,3.5174,1.3844,35.3044,312.36
Existing-4,4,2.4105,1.4683,16.2015,41.1
Existing-1,4,2.7443,1.5187,26.1889,73.98
Existing-2,4,3.6225,1.4011,62.6262,131.52
Existing-3,4,3.7163,1.4813,35.3044,312.36
WithNew-4,4,3.5076,1.2675,16.2015,41.1
WithNew-1,4,3.9858,1.3508,26.1889,73.98
WithNew-5,4,5.1366,1.3033,57.8413,106.86
WithNew-2,4,5.4451,1.3417,62.6262,131.52
WithNew-3,4,5.5466,1.3225,35.3044,312.36
Existing-4,4,2.1841,1.4782,6.8019,82.2
Existing-3,4,2.3287,1.4823,26.1889,73.98
Existing-2,4,2.4441,1.4797,11.7294,106.86
Existing-1,4,3.0863,1.4167,35.3044,312.36
WithNew-4,4,3.1416,1.2801,6.8019,82.2
WithNew-2,4,3.1961,1.2744,11.7294,106.86
WithNew-3,4,3.7812,1.2867,26.1889,73.98
WithNew-5,4,4.4128,1.3516,60.5415,123.3
WithNew-1,4,4.4888,1.3333,35.3044,312.36
Existing-3,4,1.8453,1.5628,6.8019,82.2
Existing-1,4,1.8829,1.5278,11.7294,106.86
Existing-2,4,2.2248,1.4397,26.1889,73.98
Existing-4,4,2.7721,1.3896,35.3044,312.36
WithNew-3,4,2.7191,1.3646,6.8019,82.2
WithNew-1,4,3.239,1.4552,11.7294,106.86
WithNew-2,4,3.4061,1.4011,26.1889,73.98
WithNew-5,4,4.4348,1.419,60.5415,123.3
WithNew-4,4,4.5787,1.497,35.3044,312.36
Existing-2,4,2.2569,1.4104,16.2015,41.1
Existing-4,4,2.392,1.4487,11.7294,106.86
Existing-3,4,3.5616,1.326,57.8413,106.86
Existing-1,4,4.2995,1.3031,62.6262,131.52
WithNew-2,4,3.2791,1.5294,16.2015,41.1
WithNew-4,4,3.4451,1.5138,11.7294,106.86
WithNew-5,4,3.8449,1.4229,26.1889,73.98
WithNew-3,4,4.3655,1.4512,57.8413,106.86
WithNew-1,4,5.1365,1.4125,62.6262,131.52
Existing-2,4,3.7769,1.3373,26.1889,73.98
Existing-1,4,5.9756,1.2677,62.6262,131.52
Existing-4,4,5.9812,1.2677,60.5415,123.3
Existing-3,4,5.988,1.2677,57.8413,106.86
WithNew-2,4,4.4972,1.2969,26.1889,73.98
WithNew-3,4,5.4713,1.3276,57.8413,106.86
WithNew-4,4,6.5423,1.2979,60.5415,123.3
WithNew-5,4,6.5519,1.291,60.5415,123.3
WithNew-1,4,6.6976,1.2902,62.6262,131.52
Existing-2,4,1.6213,1.599,6.8019,82.2
Existing-1,4,2.2755,1.5498,16.2015,41.1
Existing-3,4,2.7015,1.5365,26.1889,73.98
Existing-4,4,3.533,1.4737,57.8413,106.86
WithNew-2,4,2.5422,1.4823,6.8019,82.2
WithNew-5,4,2.6129,1.5364,6.8019,82.2
WithNew-1,4,2.8372,1.4228,16.2015,41.1
WithNew-3,4,3.3825,1.4635,26.1889,73.98
WithNew-4,4,4.1229,1.4894,57.8413,106.86
Existing-3,4,2.1125,1.397,16.2015,41.1
Existing-1,4,2.8275,1.5021,26.1889,73.98
Existing-4,4,4.4524,1.4427,62.6262,131.52
Existing-2,4,4.4815,1.4745,57.8413,106.86
WithNew-3,4,3.4479,1.2656,16.2015,41.1
WithNew-1,4,4.3121,1.2979,26.1889,73.98
WithNew-4,4,5.1224,1.3146,62.6262,131.52
WithNew-2,4,5.3459,1.3075,57.8413,106.86
WithNew-5,4,5.5046,1.2864,57.8413,106.86
Existing-4,4,2.542,1.5136,16.2015,41.1
Existing-3,4,2.6232,1.5287,6.8019,82.2
Existing-2,4,4.4102,1.4375,57.8413,106.86
Existing-1,4,4.4352,1.4911,61.4555,106.86
WithNew-3,4,2.5449,1.3938,6.8019,82.2
WithNew-4,4,3.1772,1.3959,16.2015,41.1
WithNew-1,4,4.6533,1.3594,61.4555,106.86
WithNew-5,4,5.0234,1.3563,62.6262,131.52
WithNew-2,4,5.1994,1.4157,57.8413,106.86
Existing-1,4,2.4665,1.4469,16.2015,41.1
Existing-3,4,3.7703,1.4324,60.5415,123.3
Existing-4,4,4.65,1.4391,62.6262,131.52
Existing-2,4,4.8023,1.4834,35.3044,312.36
WithNew-5,4,2.6018,1.399,6.8019,82.2
WithNew-1,4,2.7958,1.3455,16.2015,41.1
WithNew-3,4,4.5496,1.4435,60.5415,123.3
WithNew-2,4,4.7017,1.4513,35.3044,312.36
WithNew-4,4,4.8422,1.4354,62.6262,131.52
Existing-4,4,1.9764,1.4437,11.7294,106.86
Existing-1,4,3.8363,1.3947,62.6262,131.52
Existing-2,4,3.8383,1.3952,61.4555,106.86
Existing-3,4,3.9297,1.5254,35.3044,312.36
WithNew-4,4,3.0459,1.3542,11.7294,106.86
WithNew-5,4,4.6015,1.279,57.8413,106.86
WithNew-2,4,5.3397,1.2886,61.4555,106.86
WithNew-1,4,5.3506,1.2875,62.6262,131.52
WithNew-3,4,5.3604,1.2736,35.3044,312.36
Existing-4,4,2.1718,1.5191,16.2015,41.1
Existing-3,4,2.468,1.5938,11.7294,106.86
Existing-1,4,3.882,1.5134,35.3044,312.36
Existing-2,4,3.9999,1.5385,61.4555,106.86
WithNew-3,4,3.1419,1.3792,11.7294,106.86
WithNew-4,4,3.0841,1.3844,16.2015,41.1
WithNew-5,4,3.0831,1.3844,26.1889,73.98
WithNew-1,4,4.0458,1.3594,35.3044,312.36
WithNew-2,4,4.4928,1.3615,61.4555,106.86
Existing-3,4,1.9973,1.4976,11.7294,106.86
Existing-2,4,2.1264,1.5079,6.8019,82.2
Existing-1,4,2.358,1.5069,16.2015,41.1
Existing-4,4,3.6063,1.3886,62.6262,131.52
WithNew-2,4,2.3146,1.5449,6.8019,82.2
WithNew-3,4,2.3442,1.5902,11.7294,106.86
WithNew-1,4,2.5854,1.5257,16.2015,41.1
WithNew-5,4,2.5819,1.5257,11.7294,106.86
WithNew-4,4,3.8573,1.4365,62.6262,131.52
Existing-4,4,3.2078,1.5198,26.1889,73.98
Existing-3,4,4.0831,1.6141,35.3044,312.36
Existing-2,4,4.512,1.5219,62.6262,131.52
Existing-1,4,4.66,1.575,60.5415,123.3
WithNew-4,4,4.1185,1.4433,26.1889,73.98
WithNew-3,4,5.8211,1.4177,35.3044,312.36
WithNew-5,4,6.2819,1.4678,61.4555,106.86
WithNew-1,4,6.2789,1.4678,60.5415,123.3
WithNew-2,4,6.2851,1.4678,62.6262,131.52
Existing-1,4,2.4956,1.6531,6.8019,82.2
Existing-3,4,2.7361,1.6479,26.1889,73.98
Existing-2,4,4.117,1.6194,61.4555,106.86
Existing-4,4,4.4128,1.6063,62.6262,131.52
WithNew-1,4,2.2551,1.4499,6.8019,82.2
WithNew-5,4,2.8852,1.4552,16.2015,41.1
WithNew-3,4,3.306,1.3146,26.1889,73.98
WithNew-2,4,4.3773,1.3615,61.4555,106.86
WithNew-4,4,4.6672,1.3688,62.6262,131.52
Existing-2,4,1.8166,1.5646,6.8019,82.2
Existing-4,4,2.532,1.5114,16.2015,41.1
Existing-1,4,3.392,1.4747,61.4555,106.86
Existing-3,4,3.8753,1.4344,60.5415,123.3
WithNew-2,4,2.2189,1.3459,6.8019,82.2
WithNew-4,4,2.6447,1.3557,16.2015,41.1
WithNew-5,4,3.1438,1.3166,16.2015,41.1
WithNew-1,4,4.4649,1.5369,61.4555,106.86
WithNew-3,4,4.8261,1.2595,60.5415,123.3
Existing-3,4,2.1458,1.4157,6.8019,82.2
Existing-1,4,2.4071,1.3596,16.2015,41.1
Existing-2,4,3.5531,1.3948,35.3044,312.36
Existing-4,4,3.7064,1.4448,57.8413,106.86
WithNew-3,4,3.155,1.3574,6.8019,82.2
WithNew-1,4,3.3195,1.3052,16.2015,41.1
WithNew-4,4,4.6836,1.3863,57.8413,106.86
WithNew-2,4,4.8826,1.3906,35.3044,312.36
WithNew-5,4,4.9574,1.4338,35.3044,312.36
Existing-1,4,2.4263,1.4588,6.8019,82.2
Existing-2,4,2.9144,1.3802,16.2015,41.1
Existing-3,4,4.5567,1.3289,61.4555,106.86
Existing-4,4,4.5621,1.3358,62.6262,131.52
WithNew-1,4,2.543,1.3854,6.8019,82.2
WithNew-2,4,3.1221,1.3084,16.2015,41.1
WithNew-3,4,5.4221,1.3281,61.4555,106.86
WithNew-4,4,5.8719,1.3855,62.6262,131.52
WithNew-5,4,5.8828,1.3647,62.6262,131.52
Existing-4,4,2.6066,1.3646,11.7294,106.86
Existing-3,4,4.0693,1.3969,35.3044,312.36
Existing-1,4,4.2524,1.419,61.4555,106.86
Existing-2,4,4.2595,1.4194,57.8413,106.86
WithNew-4,4,3.2716,1.3965,11.7294,106.86
WithNew-5,4,3.6113,1.3819,11.7294,106.86
WithNew-1,4,4.8094,1.3521,61.4555,106.86
WithNew-2,4,4.993,1.3802,57.8413,106.86
WithNew-3,4,5.2434,1.3896,35.3044,312.36
Existing-1,4,2.5005,1.5552,16.2015,41.1
Existing-4,4,2.8819,1.5563,26.1889,73.98
Existing-2,4,2.979,1.5476,11.7294,106.86
Existing-3,4,4.0413,1.5189,62.6262,131.52
WithNew-2,4,3.476,1.3146,11.7294,106.86
WithNew-1,4,3.6183,1.3,16.2015,41.1
WithNew-4,4,4.1651,1.3323,26.1889,73.98
WithNew-5,4,5.5574,1.4907,60.5415,123.3
WithNew-3,4,5.7511,1.5089,62.6262,131.52
Existing-4,4,2.6029,1.3702,6.8019,82.2
Existing-2,4,3.2136,1.3652,26.1889,73.98
Existing-3,4,4.1979,1.3927,57.8413,106.86
Existing-1,4,4.2452,1.5059,35.3044,312.36
WithNew-4,4,3.1643,1.4459,6.8019,82.2
WithNew-2,4,3.9639,1.4646,26.1889,73.98
WithNew-1,4,4.851,1.4711,35.3044,312.36
WithNew-5,4,5.1841,1.4365,57.8413,106.86
WithNew-3,4,5.1949,1.4375,57.8413,106.86
Existing-1,4,2.3354,1.384,11.7294,106.86
Existing-2,4,2.6397,1.3365,16.2015,41.1
Existing-3,4,4.0076,1.3312,62.6262,131.52
Existing-4,4,4.2053,1.4219,60.5415,123.3
WithNew-1,4,2.8688,1.4906,11.7294,106.86
WithNew-2,4,3.4208,1.4656,16.2015,41.1
WithNew-4,4,5.6087,1.3865,60.5415,123.3
WithNew-5,4,5.6128,1.3865,57.8413,106.86
WithNew-3,4,5.9696,1.4428,62.6262,131.52
Existing-1,4,2.6845,1.4263,11.7294,106.86
Existing-2,4,4.526,1.4425,62.6262,131.52
Existing-4,4,4.5362,1.4864,61.4555,106.86
Existing-3,4,4.7662,1.5378,35.3044,312.36
WithNew-1,4,3.7442,1.2375,11.7294,106.86
WithNew-5,4,4.2048,1.299,26.1889,73.98
WithNew-3,4,5.6077,1.3246,35.3044,312.36
WithNew-2,4,5.8538,1.2968,62.6262,131.52
WithNew-4,4,5.8633,1.3011,61.4555,106.86
Existing-4,4,2.9229,1.3417,11.7294,106.86
Existing-1,4,4.6317,1.3521,61.4555,106.86
Existing-2,4,4.6421,1.3339,62.6262,131.52
Existing-3,4,4.737,1.3649,35.3044,312.36
WithNew-4,4,3.4539,1.4867,11.7294,106.86
WithNew-3,4,6.134,1.5028,35.3044,312.36
WithNew-1,4,6.5502,1.5009,61.4555,106.86
WithNew-2,4,6.564,1.4704,62.6262,131.52
WithNew-5,4,6.577,1.443,62.6262,131.52
Existing-4,4,2.5134,1.2552,6.8019,82.2
Existing-2,4,3.1395,1.252,26.1889,73.98
Existing-3,4,4.0606,1.2803,60.5415,123.3
Existing-1,4,4.2235,1.2959,35.3044,312.36
WithNew-4,4,3.4587,1.3887,6.8019,82.2
WithNew-2,4,4.3254,1.485,26.1889,73.98
WithNew-3,4,5.6213,1.3704,60.5415,123.3
WithNew-5,4,5.6183,1.3704,60.5415,123.3
WithNew-1,4,5.8745,1.3573,35.3044,312.36
Existing-4,4,2.6927,1.3284,16.2015,41.1
Existing-1,4,2.6874,1.3284,11.7294,106.86
Existing-3,4,4.0864,1.2885,62.6262,131.52
Existing-2,4,4.3429,1.3375,61.4555,106.86
WithNew-4,4,3.667,1.2841,16.2015,41.1
WithNew-1,4,3.9328,1.2959,11.7294,106.86
WithNew-3,4,6.3708,1.2375,62.6262,131.52
WithNew-2,4,6.3851,1.2375,61.4555,106.86
WithNew-5,4,6.3852,1.2329,61.4555,106.86
Existing-3,4,2.7756,1.3036,16.2015,41.1
Existing-1,4,3.3653,1.398,26.1889,73.98
Existing-4,4,4.4901,1.3219,60.5415,123.3
Existing-2,4,4.5921,1.3468,35.3044,312.36
WithNew-3,4,3.0514,1.4052,16.2015,41.1
WithNew-1,4,3.5854,1.4604,26.1889,73.98
WithNew-5,4,4.4086,1.4823,35.3044,312.36
WithNew-2,4,4.702,1.4141,35.3044,312.36
WithNew-4,4,4.8868,1.3781,60.5415,123.3
Existing-3,4,1.762,1.531,6.8019,82.2
Existing-4,4,2.536,1.4511,26.1889,73.98
Existing-1,4,3.637,1.4777,61.4555,106.86
Existing-2,4,3.919,1.3927,57.8413,106.86
WithNew-3,4,3.2877,1.4023,6.8019,82.2
WithNew-4,4,3.6564,1.3907,26.1889,73.98
WithNew-1,4,5.583,1.3641,61.4555,106.86
WithNew-5,4,6.0136,1.3813,60.5415,123.3
WithNew-2,4,6.0295,1.3781,57.8413,106.86
Existing-3,4,2.0063,1.3615,11.7294,106.86
Existing-4,4,3.8431,1.3355,35.3044,312.36
Existing-1,4,4.0104,1.2927,60.5415,123.3
Existing-2,4,4.0211,1.3375,61.4555,106.86
WithNew-3,4,2.9966,1.4246,11.7294,106.86
WithNew-4,4,4.543,1.3777,35.3044,312.36
WithNew-5,4,5.5665,1.3146,62.6262,131.52
WithNew-1,4,5.5805,1.3135,60.5415,123.3
WithNew-2,4,5.586,1.3036,61.4555,106.86
Existing-1,4,1.7874,1.4502,6.8019,82.2
Existing-2,4,2.3116,1.5084,11.7294,106.86
Existing-3,4,3.6973,1.3583,60.5415,123.3
Existing-4,4,3.7064,1.3828,62.6262,131.52
WithNew-1,4,2.2687,1.4406,6.8019,82.2
WithNew-2,4,3.0928,1.4916,11.7294,106.86
WithNew-3,4,4.7388,1.3556,60.5415,123.3
WithNew-5,4,4.955,1.3625,61.4555,106.86
WithNew-4,4,5.1627,1.3365,62.6262,131.52
Existing-1,4,1.8058,1.5677,6.8019,82.2
Existing-2,4,2.3271,1.415,26.1889,73.98
Existing-4,4,2.3296,1.415,16.2015,41.1
Existing-3,4,3.3618,1.4468,57.8413,106.86
WithNew-1,4,2.7688,1.5338,6.8019,82.2
WithNew-4,4,3.3146,1.4781,16.2015,41.1
WithNew-2,4,3.5101,1.4698,26.1889,73.98
WithNew-5,4,4.8554,1.3979,60.5415,123.3
WithNew-3,4,5.0386,1.4104,57.8413,106.86
Existing-2,4,2.1761,1.576,6.8019,82.2
Existing-4,4,2.6233,1.567,16.2015,41.1
Existing-1,4,2.9372,1.5166,26.1889,73.98
Existing-3,4,3.972,1.4667,60.5415,123.3
WithNew-2,4,2.7936,1.478,6.8019,82.2
WithNew-4,4,2.826,1.4837,16.2015,41.1
WithNew-1,4,3.8991,1.4323,26.1889,73.98
WithNew-3,4,4.9007,1.5288,60.5415,123.3
WithNew-5,4,5.0806,1.4927,62.6262,131.52
Existing-3,4,2.6762,1.4469,11.7294,106.86
Existing-2,4,2.8728,1.4074,26.1889,73.98
Existing-1,4,3.7947,1.4156,35.3044,312.36
Existing-4,4,3.9476,1.4532,60.5415,123.3
WithNew-3,4,3.4956,1.2823,11.7294,106.86
WithNew-2,4,4.5842,1.3501,26.1889,73.98
WithNew-4,4,5.3716,1.3319,60.5415,123.3
WithNew-5,4,5.6149,1.3323,61.4555,106.86
WithNew-1,4,5.7801,1.3802,35.3044,312.36
Existing-2,4,1.8359,1.425,16.2015,41.1
Existing-3,4,1.886,1.4396,6.8019,82.2
Existing-4,4,1.9916,1.4667,11.7294,106.86
Existing-1,4,3.2358,1.4635,61.4555,106.86
WithNew-3,4,2.7084,1.4177,6.8019,82.2
WithNew-2,4,2.9446,1.3937,16.2015,41.1
WithNew-4,4,3.2987,1.403,11.7294,106.86
WithNew-1,4,4.4223,1.4344,61.4555,106.86
WithNew-5,4,4.7361,1.4168,60.5415,123.3
Existing-4,4,2.031,1.4847,16.2015,41.1
Existing-3,4,2.4981,1.5083,11.7294,106.86
Existing-2,4,2.897,1.4135,26.1889,73.98
Existing-1,4,3.7738,1.4769,57.8413,106.86
WithNew-4,4,3.3083,1.4333,16.2015,41.1
WithNew-3,4,3.5209,1.4699,11.7294,106.86
WithNew-2,4,3.654,1.45,26.1889,73.98
WithNew-1,4,5.0928,1.4148,57.8413,106.86
WithNew-5,4,5.1211,1.4497,60.5415,123.3
Existing-4,4,4.0563,1.4105,60.5415,123.3
Existing-2,4,4.6857,1.5585,35.3044,312.36
Existing-1,4,4.938,1.5293,61.4555,106.86
Existing-3,4,4.9667,1.556,62.6262,131.52
WithNew-2,4,5.8298,1.3099,35.3044,312.36
WithNew-4,4,6.2731,1.2677,60.5415,123.3
WithNew-5,4,6.6401,1.2688,62.6262,131.52
WithNew-1,4,6.9823,1.2417,61.4555,106.86
WithNew-3,4,6.9907,1.2417,62.6262,131.52
Existing-2,4,2.5801,1.4584,6.8019,82.2
Existing-1,4,4.6526,1.401,62.6262,131.52
Existing-3,4,5.4894,1.4302,61.4555,106.86
Existing-4,4,5.4995,1.4386,60.5415,123.3
WithNew-2,4,3.3073,1.377,6.8019,82.2
WithNew-1,4,7.0707,1.2333,62.6262,131.52
WithNew-5,4,7.076,1.2208,57.8413,106.86
WithNew-3,4,7.0852,1.2289,61.4555,106.86
WithNew-4,4,7.0936,1.2257,60.5415,123.3
Existing-3,4,2.7,1.45,16.2015,41.1
Existing-2,4,5.5966,1.3855,60.5415,123.3
Existing-1,4,5.6179,1.3855,57.8413,106.86
Existing-4,4,5.5927,1.3855,62.6262,131.52
WithNew-5,4,3.6651,1.4043,11.7294,106.86
WithNew-3,4,3.9453,1.3821,16.2015,41.1
WithNew-1,4,5.6887,1.3511,57.8413,106.86
WithNew-2,4,6.2055,1.4176,60.5415,123.3
WithNew-4,4,6.2078,1.4065,62.6262,131.52
Existing-2,4,2.0993,1.573,6.8019,82.2
Existing-3,4,2.3234,1.6039,16.2015,41.1
Existing-1,4,3.836,1.4698,62.6262,131.52
Existing-4,4,4.2028,1.4657,57.8413,106.86
WithNew-2,4,3.0602,1.2969,6.8019,82.2
WithNew-3,4,3.6564,1.2657,16.2015,41.1
WithNew-4,4,5.8912,1.3645,57.8413,106.86
WithNew-1,4,5.899,1.3646,62.6262,131.52
WithNew-5,4,6.0993,1.4021,57.8413,106.86
Existing-4,4,2.5635,1.376,16.2015,41.1
Existing-2,4,4.4602,1.3718,61.4555,106.86
Existing-1,4,4.4714,1.3729,62.6262,131.52
Existing-3,4,4.5851,1.3763,35.3044,312.36
WithNew-4,4,3.4958,1.4271,16.2015,41.1
WithNew-5,4,5.3159,1.375,62.6262,131.52
WithNew-2,4,5.3227,1.375,61.4555,106.86
WithNew-3,4,5.4448,1.4084,35.3044,312.36
WithNew-1,4,5.6369,1.3688,62.6262,131.52
