Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
WithNew-2,4,5.0617,1.3886,62.6262,131.52
Existing-4,4,1.905,1.5653,6.8019,82.2
Existing-3,4,2.0336,1.6395,16.2015,41.1
Existing-2,4,3.7741,1.4854,61.4555,106.86
Existing-1,4,4.0137,1.5334,62.6262,131.52
WithNew-4,4,2.7809,1.4813,6.8019,82.2
WithNew-3,4,2.7833,1.4813,16.2015,41.1
WithNew-1,4,5.6379,1.3761,62.6262,131.52
WithNew-5,4,5.6496,1.371,62.6262,131.52
WithNew-2,4,5.6628,1.3983,61.4555,106.86
Existing-3,4,3.6391,1.5291,35.3044,312.36
Existing-1,4,4.2142,1.5499,61.4555,106.86
Existing-4,4,4.7748,1.4375,62.6262,131.52
Existing-2,4,4.7894,1.4295,60.5415,123.3
WithNew-5,4,4.3738,1.3979,26.1889,73.98
WithNew-2,4,4.8734,1.3792,60.5415,123.3
WithNew-1,4,5.3323,1.4663,61.4555,106.86
WithNew-3,4,5.6277,1.474,35.3044,312.36
WithNew-4,4,5.8233,1.4385,62.6262,131.52
Existing-4,4,1.907,1.3865,6.8019,82.2
Existing-1,4,2.5295,1.4459,26.1889,73.98
Existing-3,4,3.4384,1.4063,61.4555,106.86
Existing-2,4,3.5184,1.4459,35.3044,312.36
WithNew-4,4,2.7663,1.4001,6.8019,82.2
WithNew-5,4,2.8834,1.4355,11.7294,106.86
WithNew-1,4,3.3586,1.4281,26.1889,73.98
WithNew-2,4,4.0995,1.456,35.3044,312.36
WithNew-3,4,4.2827,1.4677,61.4555,106.86
Existing-3,4,2.3058,1.3157,6.8019,82.2
Existing-4,4,2.3994,1.3334,11.7294,106.86
Existing-2,4,3.5962,1.3122,62.6262,131.52
Existing-1,4,3.6421,1.3594,35.3044,312.36
WithNew-3,4,2.5169,1.462,6.8019,82.2
WithNew-4,4,2.8362,1.3552,11.7294,106.86
WithNew-1,4,4.3611,1.3761,35.3044,312.36
WithNew-2,4,4.4493,1.3719,62.6262,131.52
WithNew-5,4,4.9283,1.3875,61.4555,106.86
Existing-1,4,2.8884,1.6891,26.1889,73.98
Existing-3,4,4.2128,1.5115,60.5415,123.3
Existing-2,4,4.2189,1.5115,57.8413,106.86
Existing-4,4,4.2283,1.5615,35.3044,312.36
WithNew-1,4,4.7556,1.3406,26.1889,73.98
WithNew-2,4,5.6533,1.3979,57.8413,106.86
WithNew-3,4,5.9494,1.4292,60.5415,123.3
WithNew-4,4,6.0956,1.4342,35.3044,312.36
WithNew-5,4,6.2569,1.4031,61.4555,106.86
Existing-2,4,2.2736,1.403,11.7294,106.86
Existing-3,4,2.6618,1.36,16.2015,41.1
Existing-4,4,4.1924,1.3886,57.8413,106.86
Existing-1,4,4.5125,1.4181,62.6262,131.52
WithNew-3,4,2.9648,1.4327,16.2015,41.1
WithNew-2,4,3.1051,1.4532,11.7294,106.86
WithNew-4,4,5.2118,1.3959,57.8413,106.86
WithNew-5,4,5.2363,1.389,57.8413,106.86
WithNew-1,4,5.452,1.3407,62.6262,131.52
Existing-1,4,2.5855,1.4042,26.1889,73.98
Existing-2,4,3.8562,1.4469,35.3044,312.36
Existing-3,4,4.0533,1.425,61.4555,106.86
Existing-4,4,4.3382,1.4303,60.5415,123.3
WithNew-1,4,4.205,1.3768,26.1889,73.98
WithNew-4,4,4.8942,1.3573,60.5415,123.3
WithNew-2,4,5.188,1.3761,35.3044,312.36
WithNew-3,4,5.3488,1.3563,61.4555,106.86
WithNew-5,4,5.6438,1.3353,60.5415,123.3
Existing-3,4,2.3593,1.3334,26.1889,73.98
Existing-2,4,4.5573,1.3073,57.8413,106.86
Existing-1,4,4.7641,1.3125,62.6262,131.52
Existing-4,4,4.7862,1.3004,61.4555,106.86
WithNew-5,4,3.344,1.35,11.7294,106.86
WithNew-3,4,3.745,1.3604,26.1889,73.98
WithNew-2,4,5.1132,1.3656,57.8413,106.86
WithNew-4,4,5.4123,1.3687,61.4555,106.86
WithNew-1,4,5.4222,1.3688,62.6262,131.52
Existing-2,4,2.0734,1.4646,16.2015,41.1
Existing-1,4,3.192,1.4886,26.1889,73.98
Existing-3,4,4.2299,1.4583,61.4555,106.86
Existing-4,4,4.2347,1.4594,60.5415,123.3
WithNew-2,4,2.8199,1.6346,16.2015,41.1
WithNew-1,4,3.4178,1.6125,26.1889,73.98
WithNew-4,4,5.1731,1.6146,60.5415,123.3
WithNew-3,4,5.17,1.6146,61.4555,106.86
WithNew-5,4,5.3436,1.5844,61.4555,106.86
Existing-4,4,2.4021,1.8325,6.8019,82.2
Existing-3,4,3.7042,1.6684,35.3044,312.36
Existing-2,4,4.0584,1.6344,57.8413,106.86
Existing-1,4,4.0727,1.595,62.6262,131.52
WithNew-4,4,2.4307,1.6104,6.8019,82.2
WithNew-5,4,2.7854,1.5636,11.7294,106.86
WithNew-3,4,3.7995,1.4896,35.3044,312.36
WithNew-2,4,3.9261,1.5167,57.8413,106.86
WithNew-1,4,4.3721,1.5522,62.6262,131.52
Existing-1,4,1.4862,1.5583,6.8019,82.2
Existing-3,4,1.8487,1.4948,11.7294,106.86
Existing-4,4,2.8428,1.4375,57.8413,106.86
Existing-2,4,2.863,1.4681,35.3044,312.36
WithNew-1,4,1.9494,1.4428,6.8019,82.2
WithNew-5,4,2.4757,1.4734,11.7294,106.86
WithNew-3,4,2.5007,1.4982,11.7294,106.86
WithNew-4,4,3.5024,1.4074,57.8413,106.86
WithNew-2,4,3.5682,1.4419,35.3044,312.36
Existing-4,4,2.4144,1.3963,16.2015,41.1
Existing-3,4,4.7029,1.3735,62.6262,131.52
Existing-2,4,4.7104,1.3677,61.4555,106.86
Existing-1,4,4.7277,1.3735,60.5415,123.3
WithNew-4,4,2.9668,1.397,16.2015,41.1
WithNew-5,4,4.2832,1.3637,26.1889,73.98
WithNew-2,4,4.6337,1.3698,61.4555,106.86
WithNew-1,4,5.3611,1.3531,60.5415,123.3
WithNew-3,4,5.7171,1.3855,62.6262,131.52
Existing-2,4,2.3311,1.3469,11.7294,106.86
Existing-4,4,3.6862,1.4282,35.3044,312.36
Existing-3,4,3.9521,1.4105,57.8413,106.86
Existing-1,4,3.9586,1.4104,61.4555,106.86
WithNew-2,4,3.3607,1.2885,11.7294,106.86
WithNew-1,4,4.8553,1.3094,61.4555,106.86
WithNew-3,4,5.4219,1.3271,57.8413,106.86
WithNew-4,4,5.5328,1.4378,35.3044,312.36
WithNew-5,4,5.7651,1.3042,62.6262,131.52
Existing-3,4,1.8251,1.424,6.8019,82.2
Existing-4,4,1.9877,1.516,11.7294,106.86
Existing-2,4,2.2786,1.4541,26.1889,73.98
Existing-1,4,2.7865,1.4229,35.3044,312.36
WithNew-3,4,2.452,1.652,6.8019,82.2
WithNew-5,4,2.7353,1.5707,11.7294,106.86
WithNew-2,4,2.8383,1.5024,26.1889,73.98
WithNew-4,4,2.9354,1.4759,11.7294,106.86
WithNew-1,4,3.6132,1.5657,35.3044,312.36
Existing-4,4,2.8024,1.4487,16.2015,41.1
Existing-1,4,4.2506,1.4615,35.3044,312.36
Existing-2,4,4.5337,1.4375,60.5415,123.3
Existing-3,4,4.5397,1.4243,62.6262,131.52
WithNew-4,4,3.0322,1.5787,16.2015,41.1
WithNew-5,4,3.5261,1.4302,16.2015,41.1
WithNew-1,4,5.0615,1.6067,35.3044,312.36
WithNew-2,4,5.3742,1.5334,60.5415,123.3
WithNew-3,4,5.3828,1.5332,62.6262,131.52
Existing-2,4,2.1419,1.5474,11.7294,106.86
Existing-3,4,2.7251,1.5958,26.1889,73.98
Existing-4,4,3.4803,1.6515,35.3044,312.36
Existing-1,4,3.7025,1.5361,57.8413,106.86
WithNew-2,4,3.2721,1.6868,11.7294,106.86
WithNew-5,4,3.2656,1.6875,26.1889,73.98
WithNew-3,4,3.4578,1.6265,26.1889,73.98
WithNew-4,4,4.0988,1.7256,35.3044,312.36
WithNew-1,4,4.6127,1.7043,57.8413,106.86
Existing-1,4,1.9203,1.7664,6.8019,82.2
Existing-3,4,2.1931,1.6099,11.7294,106.86
Existing-2,4,3.7028,1.5344,60.5415,123.3
Existing-4,4,3.7094,1.5323,62.6262,131.52
WithNew-1,4,2.5677,1.7867,6.8019,82.2
WithNew-3,4,2.6522,1.7208,11.7294,106.86
WithNew-5,4,2.8275,1.5972,16.2015,41.1
WithNew-2,4,4.3435,1.7839,60.5415,123.3
WithNew-4,4,4.6165,1.6635,62.6262,131.52
Existing-1,4,2.7366,1.5837,26.1889,73.98
Existing-3,4,2.9792,1.6042,11.7294,106.86
Existing-2,4,3.8921,1.4823,60.5415,123.3
Existing-4,4,4.2058,1.5096,57.8413,106.86
WithNew-3,4,3.2961,1.5622,11.7294,106.86
WithNew-1,4,3.5724,1.4699,26.1889,73.98
WithNew-4,4,5.3358,1.5702,57.8413,106.86
WithNew-5,4,5.7558,1.5565,61.4555,106.86
WithNew-2,4,5.772,1.5529,60.5415,123.3
Existing-1,4,1.6775,1.6041,6.8019,82.2
Existing-4,4,2.1812,1.524,16.2015,41.1
Existing-2,4,2.4661,1.5019,26.1889,73.98
Existing-3,4,3.0259,1.5595,35.3044,312.36
WithNew-1,4,2.6771,1.416,6.8019,82.2
WithNew-4,4,3.0196,1.462,16.2015,41.1
WithNew-2,4,3.2889,1.398,26.1889,73.98
WithNew-3,4,4.145,1.493,35.3044,312.36
WithNew-5,4,4.5606,1.3882,62.6262,131.52
Existing-3,4,2.1301,1.668,6.8019,82.2
Existing-4,4,2.7057,1.6538,26.1889,73.98
Existing-2,4,3.7896,1.6181,57.8413,106.86
Existing-1,4,3.7975,1.6181,62.6262,131.52
WithNew-3,4,2.9684,1.7426,6.8019,82.2
WithNew-4,4,3.9798,1.5044,26.1889,73.98
WithNew-2,4,4.8795,1.6063,57.8413,106.86
WithNew-5,4,5.0097,1.6252,57.8413,106.86
WithNew-1,4,5.6405,1.6302,62.6262,131.52
Existing-1,4,2.3537,1.8823,11.7294,106.86
Existing-3,4,2.6001,1.8836,26.1889,73.98
Existing-2,4,4.0852,1.7884,57.8413,106.86
Existing-4,4,4.2238,1.841,61.4555,106.86
WithNew-1,4,3.282,1.5704,11.7294,106.86
WithNew-3,4,4.0223,1.6624,26.1889,73.98
WithNew-5,4,5.4812,1.5557,61.4555,106.86
WithNew-2,4,5.4932,1.5527,57.8413,106.86
WithNew-4,4,5.5037,1.5917,61.4555,106.86
Existing-3,4,2.5305,1.5115,16.2015,41.1
Existing-2,4,3.9445,1.5953,35.3044,312.36
Existing-1,4,4.1852,1.5269,57.8413,106.86
Existing-4,4,4.3918,1.5415,60.5415,123.3
WithNew-3,4,3.2213,1.5426,16.2015,41.1
WithNew-2,4,4.9115,1.5552,35.3044,312.36
WithNew-4,4,5.8691,1.4441,60.5415,123.3
WithNew-5,4,5.8669,1.4441,62.6262,131.52
WithNew-1,4,5.8848,1.4532,57.8413,106.86
Existing-4,4,2.5327,1.599,16.2015,41.1
Existing-3,4,3.567,1.743,61.4555,106.86
Existing-1,4,4.3451,1.5671,60.5415,123.3
Existing-2,4,4.5409,1.8054,62.6262,131.52
WithNew-4,4,3.7633,1.4332,16.2015,41.1
WithNew-3,4,6.7597,1.4797,61.4555,106.86
WithNew-2,4,6.7386,1.4785,62.6262,131.52
WithNew-1,4,6.7475,1.4806,60.5415,123.3
WithNew-5,4,6.7493,1.4806,61.4555,106.86
Existing-2,4,3.1399,1.3636,26.1889,73.98
Existing-1,4,4.3564,1.426,60.5415,123.3
Existing-3,4,4.4247,1.5063,35.3044,312.36
Existing-4,4,4.8383,1.3993,62.6262,131.52
WithNew-2,4,4.2404,1.5302,26.1889,73.98
WithNew-5,4,4.5989,1.6958,60.5415,123.3
WithNew-3,4,5.471,1.5402,35.3044,312.36
WithNew-1,4,5.8037,1.5412,60.5415,123.3
WithNew-4,4,6.0911,1.5796,62.6262,131.52
Existing-4,4,2.6071,1.6473,16.2015,41.1
Existing-2,4,2.8318,1.5929,26.1889,73.98
Existing-1,4,3.5165,1.5768,57.8413,106.86
Existing-3,4,3.9415,1.6762,35.3044,312.36
WithNew-4,4,3.6788,1.5524,16.2015,41.1
WithNew-2,4,4.2708,1.6775,26.1889,73.98
WithNew-5,4,5.1664,1.6236,62.6262,131.52
WithNew-3,4,5.2619,1.707,35.3044,312.36
WithNew-1,4,5.7372,1.7189,57.8413,106.86
Existing-1,4,1.6837,1.6663,6.8019,82.2
Existing-4,4,1.9822,1.6324,26.1889,73.98
Existing-3,4,2.0786,1.6589,11.7294,106.86
Existing-2,4,3.3086,1.5611,62.6262,131.52
WithNew-1,4,2.4888,1.5942,6.8019,82.2
WithNew-5,4,2.5269,1.7075,6.8019,82.2
WithNew-3,4,2.6362,1.7628,11.7294,106.86
WithNew-4,4,3.2947,1.6534,26.1889,73.98
WithNew-2,4,4.1828,1.7407,62.6262,131.52
Existing-4,4,2.2765,1.6312,6.8019,82.2
Existing-2,4,2.6239,1.692,11.7294,106.86
Existing-3,4,3.9276,1.486,61.4555,106.86
Existing-1,4,4.2008,1.4896,62.6262,131.52
WithNew-2,4,2.9054,1.5398,11.7294,106.86
WithNew-4,4,3.0809,1.4386,6.8019,82.2
WithNew-5,4,4.6761,1.6289,35.3044,312.36
WithNew-1,4,4.8588,1.4693,62.6262,131.52
WithNew-3,4,4.8585,1.4626,61.4555,106.86
Existing-4,4,2.0338,1.7011,6.8019,82.2
Existing-2,4,2.3478,1.6451,16.2015,41.1
Existing-3,4,2.5351,1.5423,11.7294,106.86
Existing-1,4,3.7046,1.5527,62.6262,131.52
WithNew-4,4,2.2758,1.4947,6.8019,82.2
WithNew-2,4,2.5254,1.4446,16.2015,41.1
WithNew-3,4,2.584,1.5126,11.7294,106.86
WithNew-5,4,2.6913,1.5236,16.2015,41.1
WithNew-1,4,4.0515,1.5148,62.6262,131.52
Existing-4,4,2.0919,1.4082,6.8019,82.2
Existing-1,4,3.0763,1.4985,26.1889,73.98
Existing-3,4,4.2029,1.5263,57.8413,106.86
Existing-2,4,4.3368,1.5645,62.6262,131.52
WithNew-4,4,2.8507,1.6191,6.8019,82.2
WithNew-1,4,3.726,1.5462,26.1889,73.98
WithNew-3,4,4.0569,1.5006,57.8413,106.86
WithNew-5,4,4.9576,1.6216,35.3044,312.36
WithNew-2,4,5.1002,1.537,62.6262,131.52
Existing-2,4,1.9086,1.4168,16.2015,41.1
Existing-3,4,2.0939,1.5576,11.7294,106.86
Existing-4,4,3.991,1.5844,62.6262,131.52
Existing-1,4,3.9893,1.5844,61.4555,106.86
WithNew-5,4,2.3059,1.5542,6.8019,82.2
WithNew-2,4,2.6948,1.4875,16.2015,41.1
WithNew-3,4,3.1144,1.5641,11.7294,106.86
WithNew-4,4,4.2765,1.5909,62.6262,131.52
WithNew-1,4,4.463,1.6826,61.4555,106.86
Existing-3,4,2.4715,1.4711,11.7294,106.86
Existing-1,4,2.6826,1.4469,26.1889,73.98
Existing-4,4,3.4698,1.4368,35.3044,312.36
Existing-2,4,3.6445,1.5649,60.5415,123.3
WithNew-3,4,2.7921,1.5126,11.7294,106.86
WithNew-1,4,3.5656,1.4366,26.1889,73.98
WithNew-4,4,4.5203,1.4659,35.3044,312.36
WithNew-2,4,4.8515,1.5481,60.5415,123.3
WithNew-5,4,4.8543,1.599,62.6262,131.52
Existing-2,4,2.2208,1.5726,16.2015,41.1
Existing-3,4,2.2192,1.5729,6.8019,82.2
Existing-1,4,3.9137,1.5196,62.6262,131.52
Existing-4,4,3.9199,1.5041,57.8413,106.86
WithNew-3,4,2.7098,1.4282,6.8019,82.2
WithNew-2,4,3.2395,1.2894,16.2015,41.1
WithNew-4,4,5.0541,1.4452,57.8413,106.86
WithNew-5,4,5.2634,1.5385,62.6262,131.52
WithNew-1,4,5.2883,1.581,62.6262,131.52
Existing-3,4,2.3008,1.6417,6.8019,82.2
Existing-1,4,2.4729,1.6719,11.7294,106.86
Existing-4,4,2.9166,1.6386,26.1889,73.98
Existing-2,4,3.7693,1.7257,61.4555,106.86
WithNew-3,4,3.4071,1.6224,6.8019,82.2
WithNew-1,4,3.8653,1.7514,11.7294,106.86
WithNew-4,4,4.5192,1.6958,26.1889,73.98
WithNew-2,4,5.11,1.6391,61.4555,106.86
WithNew-5,4,5.4284,1.6823,62.6262,131.52
Existing-1,4,2.623,1.7243,11.7294,106.86
Existing-4,4,3.1818,1.6229,26.1889,73.98
Existing-2,4,3.9835,1.6438,61.4555,106.86
Existing-3,4,4.5004,1.6103,57.8413,106.86
WithNew-1,4,3.2257,1.499,11.7294,106.86
WithNew-5,4,3.7612,1.5915,11.7294,106.86
WithNew-4,4,4.0259,1.5685,26.1889,73.98
WithNew-3,4,5.444,1.486,57.8413,106.86
WithNew-2,4,5.4736,1.5516,61.4555,106.86
Existing-3,4,2.5331,1.636,16.2015,41.1
Existing-1,4,2.8001,1.5536,11.7294,106.86
Existing-4,4,3.8797,1.6678,35.3044,312.36
Existing-2,4,3.9942,1.607,57.8413,106.86
WithNew-3,4,3.2494,1.4436,16.2015,41.1
WithNew-1,4,3.6538,1.5248,11.7294,106.86
WithNew-5,4,3.8243,1.5353,26.1889,73.98
WithNew-2,4,4.9411,1.5532,57.8413,106.86
WithNew-4,4,5.0318,1.4635,35.3044,312.36
Existing-2,4,2.3814,1.6134,6.8019,82.2
Existing-1,4,2.8221,1.5728,11.7294,106.86
Existing-4,4,4.3749,1.59,60.5415,123.3
Existing-3,4,4.3793,1.5937,61.4555,106.86
WithNew-2,4,2.8027,1.7384,6.8019,82.2
WithNew-1,4,3.3952,1.7901,11.7294,106.86
WithNew-4,4,5.0722,1.6714,60.5415,123.3
WithNew-5,4,5.074,1.673,61.4555,106.86
WithNew-3,4,5.6129,1.5907,61.4555,106.86
Existing-4,4,2.4711,1.7074,6.8019,82.2
Existing-1,4,3.9538,1.6186,35.3044,312.36
Existing-3,4,4.1794,1.62,60.5415,123.3
Existing-2,4,4.1896,1.6074,62.6262,131.52
WithNew-4,4,2.2979,1.4981,6.8019,82.2
WithNew-5,4,2.8435,1.4826,6.8019,82.2
WithNew-1,4,4.7094,1.6106,35.3044,312.36
WithNew-3,4,4.9062,1.6603,60.5415,123.3
WithNew-2,4,4.9191,1.5866,62.6262,131.52
Existing-1,4,1.882,1.6217,6.8019,82.2
Existing-3,4,2.3228,1.6241,16.2015,41.1
Existing-2,4,3.8682,1.7168,62.6262,131.52
Existing-4,4,4.2408,1.8187,57.8413,106.86
WithNew-1,4,3.0185,1.5284,6.8019,82.2
WithNew-3,4,3.515,1.5405,16.2015,41.1
WithNew-5,4,5.5594,1.5274,57.8413,106.86
WithNew-4,4,5.5931,1.4742,57.8413,106.86
WithNew-2,4,5.6881,1.486,62.6262,131.52
Existing-4,4,2.4203,1.6677,11.7294,106.86
Existing-2,4,2.8763,1.5404,26.1889,73.98
Existing-3,4,4.5116,1.4825,57.8413,106.86
Existing-1,4,4.7548,1.5427,61.4555,106.86
WithNew-4,4,3.5966,1.5244,11.7294,106.86
WithNew-2,4,3.9232,1.4473,26.1889,73.98
WithNew-5,4,4.8411,1.6019,35.3044,312.36
WithNew-3,4,5.5034,1.5935,57.8413,106.86
WithNew-1,4,5.5388,1.6604,61.4555,106.86
