Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-2,4,2.1842,1.766,6.8019,82.2
Existing-3,4,2.2727,1.6544,16.2015,41.1
Existing-4,4,3.4243,1.6453,60.5415,123.3
WithNew-3,4,2.4531,1.4365,16.2015,41.1
WithNew-2,4,2.6696,1.5821,6.8019,82.2
WithNew-1,4,2.8819,1.5257,11.7294,106.86
WithNew-5,4,3.1745,1.5826,26.1889,73.98
WithNew-4,4,4.19,1.5947,60.5415,123.3
Existing-4,4,2.7013,1.7901,26.1889,73.98
Existing-2,4,2.8211,1.7229,16.2015,41.1
Existing-3,4,4.2178,1.7656,61.4555,106.86
Existing-1,4,4.538,1.8012,62.6262,131.52
WithNew-2,4,2.9215,1.5563,16.2015,41.1
WithNew-4,4,3.8513,1.61,26.1889,73.98
WithNew-5,4,3.9903,1.5875,26.1889,73.98
WithNew-3,4,5.1011,1.7491,61.4555,106.86
WithNew-1,4,5.3007,1.6249,62.6262,131.52
Existing-2,4,2.2719,1.7064,11.7294,106.86
Existing-4,4,2.3161,1.737,6.8019,82.2
Existing-3,4,2.4182,1.6718,16.2015,41.1
Existing-1,4,3.4731,1.6737,57.8413,106.86
WithNew-4,4,2.1702,1.6529,6.8019,82.2
WithNew-2,4,2.5984,1.6364,11.7294,106.86
WithNew-3,4,2.8374,1.598,16.2015,41.1
WithNew-5,4,3.7711,1.5904,57.8413,106.86
WithNew-1,4,4.35,1.6063,57.8413,106.86
Existing-1,4,1.8731,1.5393,6.8019,82.2
Existing-4,4,2.8711,1.5386,26.1889,73.98
Existing-3,4,3.8137,1.5648,35.3044,312.36
Existing-2,4,3.9085,1.6593,61.4555,106.86
WithNew-1,4,2.5764,1.5796,6.8019,82.2
WithNew-4,4,3.5128,1.6258,26.1889,73.98
WithNew-3,4,4.3074,1.7569,35.3044,312.36
WithNew-2,4,4.9595,1.6599,61.4555,106.86
WithNew-5,4,4.9606,1.6456,61.4555,106.86
Existing-4,4,2.4865,1.5928,16.2015,41.1
Existing-3,4,2.6853,1.5701,26.1889,73.98
Existing-1,4,3.6004,1.6146,35.3044,312.36
Existing-2,4,3.8511,1.6125,62.6262,131.52
WithNew-5,4,2.5672,1.48,6.8019,82.2
WithNew-4,4,2.6041,1.4344,16.2015,41.1
WithNew-3,4,3.4318,1.5365,26.1889,73.98
WithNew-1,4,4.3848,1.6917,35.3044,312.36
WithNew-2,4,4.6138,1.6136,62.6262,131.52
Existing-4,4,2.0282,1.657,11.7294,106.86
Existing-3,4,2.2909,1.5122,16.2015,41.1
Existing-1,4,3.4769,1.5229,35.3044,312.36
Existing-2,4,3.5615,1.6389,61.4555,106.86
WithNew-5,4,2.3234,1.601,6.8019,82.2
WithNew-3,4,2.7861,1.5833,16.2015,41.1
WithNew-4,4,3.0569,1.7063,11.7294,106.86
WithNew-1,4,4.1846,1.7535,35.3044,312.36
WithNew-2,4,4.2838,1.7396,61.4555,106.86
Existing-4,4,2.1355,1.9555,11.7294,106.86
Existing-1,4,2.5798,1.7959,16.2015,41.1
Existing-3,4,2.7404,1.7441,26.1889,73.98
Existing-2,4,3.5436,1.745,35.3044,312.36
WithNew-1,4,3.1418,1.5945,16.2015,41.1
WithNew-4,4,3.5358,1.6538,11.7294,106.86
WithNew-3,4,3.7528,1.5264,26.1889,73.98
WithNew-5,4,4.7365,1.5312,60.5415,123.3
WithNew-2,4,4.8382,1.522,35.3044,312.36
Existing-1,4,2.346,1.6398,6.8019,82.2
Existing-3,4,4.9692,1.4724,62.6262,131.52
Existing-4,4,5.2466,1.5643,60.5415,123.3
Existing-2,4,5.2623,1.5341,61.4555,106.86
WithNew-1,4,2.9927,1.5861,6.8019,82.2
WithNew-5,4,3.4088,1.7262,26.1889,73.98
WithNew-2,4,4.8823,1.758,61.4555,106.86
WithNew-3,4,5.4932,1.8003,62.6262,131.52
WithNew-4,4,5.497,1.8003,60.5415,123.3
Existing-2,4,1.8585,1.5928,16.2015,41.1
Existing-3,4,2.5265,1.6177,11.7294,106.86
Existing-4,4,3.4783,1.5979,35.3044,312.36
Existing-1,4,3.6173,1.4999,57.8413,106.86
WithNew-5,4,2.933,1.5051,6.8019,82.2
WithNew-2,4,3.0622,1.45,16.2015,41.1
WithNew-3,4,3.1833,1.4734,11.7294,106.86
WithNew-4,4,4.3144,1.6015,35.3044,312.36
WithNew-1,4,4.4303,1.4748,57.8413,106.86
Existing-3,4,2.6918,1.6791,11.7294,106.86
Existing-4,4,2.699,1.6654,6.8019,82.2
Existing-2,4,3.7248,1.7622,61.4555,106.86
Existing-1,4,4.0349,1.6823,35.3044,312.36
WithNew-4,4,3.3276,1.6971,6.8019,82.2
WithNew-3,4,3.6774,1.6403,11.7294,106.86
WithNew-1,4,4.9641,1.552,35.3044,312.36
WithNew-2,4,5.2561,1.5377,61.4555,106.86
WithNew-5,4,5.264,1.5937,60.5415,123.3
Existing-1,4,2.6459,1.5846,16.2015,41.1
Existing-3,4,4.7076,1.5806,60.5415,123.3
Existing-2,4,4.7274,1.5616,62.6262,131.52
Existing-4,4,4.7132,1.5805,57.8413,106.86
WithNew-1,4,2.848,1.576,16.2015,41.1
WithNew-5,4,3.3401,1.6854,16.2015,41.1
WithNew-4,4,4.2577,1.7431,57.8413,106.86
WithNew-2,4,5.3878,1.6758,62.6262,131.52
WithNew-3,4,5.3967,1.6373,60.5415,123.3
Existing-3,4,2.926,1.6821,16.2015,41.1
Existing-1,4,4.7292,1.6178,62.6262,131.52
Existing-2,4,4.735,1.6188,57.8413,106.86
Existing-4,4,5.1644,1.7094,60.5415,123.3
WithNew-3,4,2.9741,1.6671,16.2015,41.1
WithNew-5,4,5.4462,1.5411,57.8413,106.86
WithNew-1,4,5.7242,1.6193,62.6262,131.52
WithNew-2,4,5.7334,1.6222,57.8413,106.86
WithNew-4,4,5.8753,1.6174,60.5415,123.3
Existing-3,4,2.5356,1.4875,16.2015,41.1
Existing-1,4,4.8418,1.5427,57.8413,106.86
Existing-4,4,4.8593,1.5393,60.5415,123.3
Existing-2,4,4.8518,1.5488,62.6262,131.52
WithNew-3,4,3.766,1.4979,16.2015,41.1
WithNew-4,4,5.3294,1.5665,60.5415,123.3
WithNew-5,4,6.2667,1.4967,60.5415,123.3
WithNew-1,4,6.2873,1.4568,57.8413,106.86
WithNew-2,4,6.5946,1.4864,62.6262,131.52
Existing-3,4,2.1812,1.5974,11.7294,106.86
Existing-1,4,2.1978,1.5917,16.2015,41.1
Existing-2,4,3.3322,1.6024,35.3044,312.36
Existing-4,4,3.5999,1.551,61.4555,106.86
WithNew-3,4,3.1596,1.6094,11.7294,106.86
WithNew-1,4,3.3314,1.6293,16.2015,41.1
WithNew-4,4,4.4801,1.6533,61.4555,106.86
WithNew-2,4,4.729,1.651,35.3044,312.36
WithNew-5,4,4.8935,1.5969,57.8413,106.86
Existing-1,4,3.2228,1.5231,26.1889,73.98
Existing-2,4,4.6287,1.7017,57.8413,106.86
Existing-3,4,4.8417,1.6905,60.5415,123.3
Existing-4,4,5.0283,1.6002,62.6262,131.52
WithNew-5,4,3.3786,1.7636,26.1889,73.98
WithNew-1,4,4.794,1.6518,26.1889,73.98
WithNew-2,4,5.0539,1.7128,57.8413,106.86
WithNew-3,4,6.1219,1.5808,60.5415,123.3
WithNew-4,4,6.4521,1.6844,62.6262,131.52
Existing-1,4,2.7603,1.525,11.7294,106.86
Existing-4,4,4.2807,1.5397,57.8413,106.86
Existing-3,4,4.4325,1.4941,61.4555,106.86
Existing-2,4,4.6741,1.651,62.6262,131.52
WithNew-1,4,3.571,1.8823,11.7294,106.86
WithNew-4,4,5.7994,1.6313,57.8413,106.86
WithNew-5,4,6.3851,1.7448,61.4555,106.86
WithNew-3,4,6.6694,1.7306,61.4555,106.86
WithNew-2,4,7.0012,1.6902,62.6262,131.52
Existing-4,4,2.7827,1.558,26.1889,73.98
Existing-1,4,2.8415,1.5571,11.7294,106.86
Existing-3,4,4.1635,1.673,61.4555,106.86
Existing-2,4,4.4871,1.7054,62.6262,131.52
WithNew-1,4,3.3511,1.5391,11.7294,106.86
WithNew-5,4,3.4907,1.5763,11.7294,106.86
WithNew-4,4,4.0119,1.5948,26.1889,73.98
WithNew-2,4,5.1796,1.662,62.6262,131.52
WithNew-3,4,5.1824,1.662,61.4555,106.86
Existing-3,4,2.47,1.5622,6.8019,82.2
Existing-1,4,3.783,1.5751,35.3044,312.36
Existing-4,4,4.5445,1.5758,62.6262,131.52
Existing-2,4,4.5637,1.5752,57.8413,106.86
WithNew-3,4,3.0798,1.5698,6.8019,82.2
WithNew-4,4,5.2317,1.5354,62.6262,131.52
WithNew-5,4,5.2337,1.5355,57.8413,106.86
WithNew-2,4,5.5548,1.5553,57.8413,106.86
WithNew-1,4,5.8104,1.6228,35.3044,312.36
Existing-1,4,3.2886,1.5346,26.1889,73.98
Existing-3,4,5.168,1.5148,61.4555,106.86
Existing-2,4,5.1784,1.516,57.8413,106.86
Existing-4,4,5.1884,1.4787,62.6262,131.52
WithNew-1,4,4.4853,1.5476,26.1889,73.98
WithNew-2,4,5.4419,1.6438,57.8413,106.86
WithNew-5,4,6.305,1.5596,57.8413,106.86
WithNew-3,4,6.5152,1.6291,61.4555,106.86
WithNew-4,4,6.6989,1.5615,62.6262,131.52
Existing-1,4,2.4291,1.6435,16.2015,41.1
Existing-4,4,2.4937,1.6053,6.8019,82.2
Existing-2,4,3.7422,1.5781,57.8413,106.86
Existing-3,4,3.7649,1.6215,35.3044,312.36
WithNew-1,4,2.9419,1.4594,16.2015,41.1
WithNew-4,4,2.9412,1.4637,6.8019,82.2
WithNew-5,4,3.2066,1.5248,11.7294,106.86
WithNew-2,4,4.4675,1.6515,57.8413,106.86
WithNew-3,4,4.5823,1.5418,35.3044,312.36
Existing-3,4,2.3012,1.548,16.2015,41.1
Existing-4,4,2.3049,1.539,6.8019,82.2
Existing-2,4,3.9969,1.6627,60.5415,123.3
Existing-1,4,4.002,1.6531,62.6262,131.52
WithNew-4,4,2.9166,1.6739,6.8019,82.2
WithNew-3,4,3.3193,1.6127,16.2015,41.1
WithNew-5,4,5.0598,1.8189,57.8413,106.86
WithNew-1,4,5.7811,1.5766,62.6262,131.52
WithNew-2,4,5.7923,1.5914,60.5415,123.3
Existing-2,4,2.0986,1.5094,16.2015,41.1
Existing-1,4,2.2105,1.5234,11.7294,106.86
Existing-3,4,2.3406,1.5182,26.1889,73.98
Existing-4,4,2.859,1.6548,35.3044,312.36
WithNew-2,4,2.5021,1.5177,16.2015,41.1
WithNew-5,4,2.6821,1.59,11.7294,106.86
WithNew-1,4,3.0087,1.6084,11.7294,106.86
WithNew-3,4,3.2158,1.5479,26.1889,73.98
WithNew-4,4,3.7416,1.5384,35.3044,312.36
Existing-1,4,2.2737,1.6435,16.2015,41.1
Existing-2,4,2.894,1.7086,26.1889,73.98
Existing-4,4,3.4671,1.7083,35.3044,312.36
Existing-3,4,3.8845,1.6576,61.4555,106.86
WithNew-1,4,3.059,1.524,16.2015,41.1
WithNew-2,4,3.8539,1.537,26.1889,73.98
WithNew-5,4,3.8588,1.539,26.1889,73.98
WithNew-3,4,4.6882,1.5522,61.4555,106.86
WithNew-4,4,4.8921,1.519,35.3044,312.36
Existing-2,4,2.5129,1.535,16.2015,41.1
Existing-3,4,4.1679,1.5529,35.3044,312.36
Existing-4,4,4.2493,1.4888,61.4555,106.86
Existing-1,4,4.4412,1.5047,62.6262,131.52
WithNew-2,4,3.438,1.6346,16.2015,41.1
WithNew-3,4,5.0611,1.6803,35.3044,312.36
WithNew-1,4,5.3022,1.5934,62.6262,131.52
WithNew-5,4,5.3498,1.6033,57.8413,106.86
WithNew-4,4,5.6559,1.5208,61.4555,106.86
Existing-2,4,2.5843,1.5891,26.1889,73.98
Existing-4,4,3.9736,1.7676,60.5415,123.3
Existing-1,4,4.4347,1.7574,35.3044,312.36
Existing-3,4,4.8709,1.763,62.6262,131.52
WithNew-2,4,4.2265,1.5544,26.1889,73.98
WithNew-5,4,4.2508,1.5787,26.1889,73.98
WithNew-4,4,5.523,1.5781,60.5415,123.3
WithNew-1,4,5.5208,1.5779,35.3044,312.36
WithNew-3,4,5.9587,1.5025,62.6262,131.52
Existing-1,4,2.218,1.6327,16.2015,41.1
Existing-3,4,2.2865,1.6786,11.7294,106.86
Existing-2,4,2.5965,1.7682,26.1889,73.98
Existing-4,4,3.5755,1.626,61.4555,106.86
WithNew-5,4,3.0512,1.4883,16.2015,41.1
WithNew-1,4,3.0578,1.4883,16.2015,41.1
WithNew-3,4,3.2158,1.6539,11.7294,106.86
WithNew-2,4,3.4151,1.5884,26.1889,73.98
WithNew-4,4,4.62,1.6054,61.4555,106.86
Existing-2,4,1.9022,1.5323,6.8019,82.2
Existing-3,4,2.1998,1.5584,16.2015,41.1
Existing-1,4,3.3335,1.4988,35.3044,312.36
Existing-4,4,3.5395,1.5094,60.5415,123.3
WithNew-2,4,2.451,1.7761,6.8019,82.2
WithNew-3,4,2.817,1.7268,16.2015,41.1
WithNew-1,4,3.8774,1.6584,35.3044,312.36
WithNew-5,4,3.9434,1.6359,35.3044,312.36
WithNew-4,4,4.0362,1.6045,60.5415,123.3
Existing-3,4,2.8546,1.6279,11.7294,106.86
Existing-2,4,2.9672,1.5817,26.1889,73.98
Existing-4,4,4.0239,1.5969,35.3044,312.36
Existing-1,4,4.1792,1.623,60.5415,123.3
WithNew-5,4,3.21,1.4516,11.7294,106.86
WithNew-3,4,3.4445,1.5738,11.7294,106.86
WithNew-2,4,3.7118,1.4902,26.1889,73.98
WithNew-1,4,4.5636,1.6404,60.5415,123.3
WithNew-4,4,4.7519,1.566,35.3044,312.36
Existing-3,4,2.3815,1.6418,6.8019,82.2
Existing-1,4,3.1185,1.5667,26.1889,73.98
Existing-4,4,4.352,1.4625,60.5415,123.3
Existing-2,4,4.3594,1.4656,61.4555,106.86
WithNew-3,4,3.0111,1.7329,6.8019,82.2
WithNew-1,4,4.2845,1.693,26.1889,73.98
WithNew-5,4,5.0248,1.7548,61.4555,106.86
WithNew-4,4,5.6245,1.648,60.5415,123.3
WithNew-2,4,5.9682,1.6768,61.4555,106.86
Existing-3,4,1.6392,1.6612,6.8019,82.2
Existing-1,4,1.9171,1.6667,16.2015,41.1
Existing-4,4,3.0392,1.6924,35.3044,312.36
Existing-2,4,3.139,1.7041,60.5415,123.3
WithNew-1,4,2.9625,1.4178,16.2015,41.1
WithNew-3,4,2.9734,1.4193,6.8019,82.2
WithNew-4,4,4.9559,1.5189,35.3044,312.36
WithNew-2,4,5.2216,1.5209,60.5415,123.3
WithNew-5,4,5.243,1.5785,62.6262,131.52
Existing-2,4,2.0348,1.557,6.8019,82.2
Existing-3,4,2.6621,1.6563,11.7294,106.86
Existing-1,4,4.1162,1.65,62.6262,131.52
Existing-4,4,4.1169,1.65,57.8413,106.86
WithNew-2,4,2.6172,1.5134,6.8019,82.2
WithNew-3,4,2.7209,1.5605,11.7294,106.86
WithNew-4,4,4.8176,1.5625,57.8413,106.86
WithNew-1,4,5.195,1.6456,62.6262,131.52
WithNew-5,4,5.1969,1.636,62.6262,131.52
Existing-4,4,2.3638,1.6501,6.8019,82.2
Existing-1,4,2.5458,1.5802,16.2015,41.1
Existing-3,4,3.8779,1.6304,61.4555,106.86
Existing-2,4,3.884,1.618,62.6262,131.52
WithNew-4,4,2.9408,1.532,6.8019,82.2
WithNew-1,4,3.2278,1.5969,16.2015,41.1
WithNew-5,4,3.673,1.6062,26.1889,73.98
WithNew-3,4,4.6679,1.4824,61.4555,106.86
WithNew-2,4,5.124,1.5273,62.6262,131.52
Existing-2,4,2.1963,1.4312,6.8019,82.2
Existing-4,4,2.2197,1.4673,11.7294,106.86
Existing-1,4,4.4253,1.5489,62.6262,131.52
Existing-3,4,4.4424,1.4889,61.4555,106.86
WithNew-2,4,2.7994,1.5981,6.8019,82.2
WithNew-4,4,3.148,1.647,11.7294,106.86
WithNew-5,4,4.3244,1.5353,35.3044,312.36
WithNew-3,4,4.9927,1.5531,61.4555,106.86
WithNew-1,4,5.0002,1.5531,62.6262,131.52
Existing-1,4,2.7053,1.5822,11.7294,106.86
Existing-2,4,3.1903,1.4979,26.1889,73.98
Existing-3,4,4.1647,1.5979,57.8413,106.86
Existing-4,4,4.4751,1.6167,60.5415,123.3
WithNew-1,4,2.9098,1.706,11.7294,106.86
WithNew-2,4,3.6739,1.5223,26.1889,73.98
WithNew-3,4,5.1464,1.7761,57.8413,106.86
WithNew-4,4,5.4901,1.7095,60.5415,123.3
WithNew-5,4,5.5839,1.6969,60.5415,123.3
