Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
WithNew-4,4,4.9385,1.5208,61.4555,106.86
WithNew-2,4,5.4816,1.4839,60.5415,123.3
WithNew-1,4,5.4945,1.4967,57.8413,106.86
WithNew-5,4,5.6997,1.4365,35.3044,312.36
Existing-2,4,2.615,1.3715,16.2015,41.1
Existing-3,4,4.2393,1.3189,35.3044,312.36
Existing-1,4,4.4062,1.2793,62.6262,131.52
Existing-4,4,4.4086,1.3073,61.4555,106.86
WithNew-2,4,3.6098,1.3119,16.2015,41.1
WithNew-4,4,5.7669,1.2978,61.4555,106.86
WithNew-3,4,5.7805,1.3268,35.3044,312.36
WithNew-1,4,5.9109,1.299,62.6262,131.52
WithNew-5,4,6.0448,1.3506,57.8413,106.86
Existing-3,4,2.5836,1.343,11.7294,106.86
Existing-1,4,2.896,1.3059,26.1889,73.98
Existing-2,4,4.2432,1.3146,60.5415,123.3
Existing-4,4,4.6231,1.3298,57.8413,106.86
WithNew-5,4,3.507,1.3495,11.7294,106.86
WithNew-3,4,3.6164,1.3767,11.7294,106.86
WithNew-1,4,4.1313,1.2817,26.1889,73.98
WithNew-4,4,5.1964,1.2865,57.8413,106.86
WithNew-2,4,5.5707,1.2948,60.5415,123.3
Existing-4,4,2.7315,1.4698,16.2015,41.1
Existing-2,4,3.8979,1.4031,57.8413,106.86
Existing-1,4,3.9458,1.4216,35.3044,312.36
Existing-3,4,4.5294,1.4073,62.6262,131.52
WithNew-4,4,2.9288,1.3752,16.2015,41.1
WithNew-5,4,2.9369,1.374,16.2015,41.1
WithNew-2,4,4.496,1.2964,57.8413,106.86
WithNew-1,4,4.6097,1.4332,35.3044,312.36
WithNew-3,4,4.8385,1.3573,62.6262,131.52
Existing-2,4,2.0123,1.3294,6.8019,82.2
Existing-3,4,2.4268,1.3156,16.2015,41.1
Existing-1,4,3.8964,1.2729,57.8413,106.86
Existing-4,4,3.9037,1.2729,60.5415,123.3
WithNew-2,4,2.9195,1.3892,6.8019,82.2
WithNew-5,4,3.0477,1.3509,6.8019,82.2
WithNew-3,4,3.2164,1.3396,16.2015,41.1
WithNew-4,4,5.1693,1.3032,60.5415,123.3
WithNew-1,4,5.1781,1.3041,57.8413,106.86
Existing-4,4,2.5393,1.4177,16.2015,41.1
Existing-3,4,4.0348,1.3939,62.6262,131.52
Existing-2,4,4.0394,1.3939,61.4555,106.86
Existing-1,4,4.5184,1.4354,60.5415,123.3
WithNew-4,4,3.1205,1.3802,16.2015,41.1
WithNew-5,4,3.3084,1.4365,16.2015,41.1
WithNew-1,4,4.8143,1.3354,60.5415,123.3
WithNew-2,4,5.0266,1.3427,61.4555,106.86
WithNew-3,4,5.2018,1.3532,62.6262,131.52
Existing-2,4,2.5798,1.3614,26.1889,73.98
Existing-3,4,2.7263,1.3771,11.7294,106.86
Existing-4,4,4.1334,1.3344,57.8413,106.86
Existing-1,4,4.3175,1.3615,60.5415,123.3
WithNew-5,4,3.0516,1.3344,11.7294,106.86
WithNew-3,4,3.1949,1.3835,11.7294,106.86
WithNew-2,4,3.6147,1.3375,26.1889,73.98
WithNew-4,4,4.555,1.3219,57.8413,106.86
WithNew-1,4,4.9545,1.3396,60.5415,123.3
Existing-1,4,2.6391,1.4991,11.7294,106.86
Existing-4,4,4.2755,1.3709,62.6262,131.52
Existing-2,4,4.2922,1.3718,57.8413,106.86
Existing-3,4,4.3716,1.4219,35.3044,312.36
WithNew-1,4,3.7613,1.3094,11.7294,106.86
WithNew-2,4,5.3723,1.3199,57.8413,106.86
WithNew-5,4,5.564,1.3261,62.6262,131.52
WithNew-4,4,5.7848,1.349,62.6262,131.52
WithNew-3,4,5.8501,1.3282,35.3044,312.36
Existing-4,4,2.4331,1.3048,16.2015,41.1
Existing-3,4,3.2033,1.3292,26.1889,73.98
Existing-1,4,4.5009,1.3115,57.8413,106.86
Existing-2,4,4.5074,1.3114,61.4555,106.86
WithNew-4,4,3.4736,1.4387,16.2015,41.1
WithNew-3,4,4.2261,1.4094,26.1889,73.98
WithNew-1,4,5.2764,1.4115,57.8413,106.86
WithNew-2,4,5.28,1.4115,61.4555,106.86
WithNew-5,4,5.5206,1.4604,35.3044,312.36
Existing-2,4,2.3081,1.3069,26.1889,73.98
Existing-3,4,2.33,1.3417,11.7294,106.86
Existing-1,4,3.3124,1.3303,35.3044,312.36
Existing-4,4,3.5629,1.325,60.5415,123.3
WithNew-5,4,3.0796,1.3511,6.8019,82.2
WithNew-2,4,3.4082,1.3406,26.1889,73.98
WithNew-3,4,3.4526,1.339,11.7294,106.86
WithNew-4,4,4.4354,1.4053,60.5415,123.3
WithNew-1,4,4.5931,1.4135,35.3044,312.36
Existing-2,4,3.4345,1.3855,26.1889,73.98
Existing-3,4,4.9242,1.3167,57.8413,106.86
Existing-1,4,5.1206,1.3706,60.5415,123.3
Existing-4,4,5.4955,1.3209,62.6262,131.52
WithNew-2,4,4.4285,1.3115,26.1889,73.98
WithNew-3,4,6.1194,1.2057,57.8413,106.86
WithNew-4,4,6.752,1.2031,62.6262,131.52
WithNew-1,4,6.7709,1.2157,60.5415,123.3
WithNew-5,4,6.7546,1.2021,61.4555,106.86
Existing-1,4,2.4449,1.4261,11.7294,106.86
Existing-4,4,3.8201,1.3625,60.5415,123.3
Existing-2,4,4.0792,1.3958,62.6262,131.52
Existing-3,4,4.0933,1.3951,35.3044,312.36
WithNew-5,4,3.4366,1.3656,16.2015,41.1
WithNew-1,4,3.5103,1.3573,11.7294,106.86
WithNew-4,4,4.8754,1.3188,60.5415,123.3
WithNew-3,4,5.1035,1.3625,35.3044,312.36
WithNew-2,4,5.2007,1.3582,62.6262,131.52
Existing-2,4,1.6504,1.5969,6.8019,82.2
Existing-1,4,4.012,1.4397,57.8413,106.86
Existing-3,4,4.0187,1.4571,61.4555,106.86
Existing-4,4,4.226,1.4792,35.3044,312.36
WithNew-2,4,2.7481,1.7465,6.8019,82.2
WithNew-1,4,4.2483,1.513,57.8413,106.86
WithNew-3,4,4.5656,1.5114,61.4555,106.86
WithNew-5,4,4.8643,1.5251,35.3044,312.36
WithNew-4,4,4.9135,1.5437,35.3044,312.36
Existing-3,4,2.3266,1.4799,11.7294,106.86
Existing-2,4,2.697,1.477,26.1889,73.98
Existing-4,4,3.6876,1.3866,57.8413,106.86
Existing-1,4,4.3462,1.4292,60.5415,123.3
WithNew-3,4,2.5384,1.4542,11.7294,106.86
WithNew-5,4,2.8985,1.4948,16.2015,41.1
WithNew-2,4,3.2272,1.361,26.1889,73.98
WithNew-4,4,4.4771,1.4428,57.8413,106.86
WithNew-1,4,4.8032,1.4053,60.5415,123.3
Existing-3,4,1.9014,1.3836,6.8019,82.2
Existing-1,4,2.6005,1.4387,26.1889,73.98
Existing-2,4,3.6524,1.4396,61.4555,106.86
Existing-4,4,3.8271,1.4821,35.3044,312.36
WithNew-3,4,3.0835,1.3395,6.8019,82.2
WithNew-1,4,3.9171,1.323,26.1889,73.98
WithNew-5,4,5.0046,1.2782,61.4555,106.86
WithNew-4,4,5.2538,1.415,35.3044,312.36
WithNew-2,4,5.4012,1.3813,61.4555,106.86
Existing-4,4,2.609,1.4338,11.7294,106.86
Existing-2,4,3.9323,1.4101,57.8413,106.86
Existing-1,4,4.1553,1.4095,35.3044,312.36
Existing-3,4,4.3109,1.476,62.6262,131.52
WithNew-4,4,2.9677,1.5535,11.7294,106.86
WithNew-3,4,4.9833,1.4375,62.6262,131.52
WithNew-5,4,4.9973,1.4115,62.6262,131.52
WithNew-1,4,5.132,1.3817,35.3044,312.36
WithNew-2,4,5.4196,1.4136,57.8413,106.86
Existing-4,4,2.0353,1.5405,11.7294,106.86
Existing-3,4,2.526,1.5042,26.1889,73.98
Existing-2,4,2.9766,1.5287,35.3044,312.36
Existing-1,4,3.3732,1.45,61.4555,106.86
WithNew-4,4,3.3064,1.3148,11.7294,106.86
WithNew-3,4,3.5715,1.3259,26.1889,73.98
WithNew-5,4,3.5924,1.3651,11.7294,106.86
WithNew-1,4,4.7472,1.324,61.4555,106.86
WithNew-2,4,4.9232,1.3667,35.3044,312.36
Existing-3,4,2.0679,1.5198,6.8019,82.2
Existing-2,4,2.6789,1.451,26.1889,73.98
Existing-1,4,3.6712,1.4334,61.4555,106.86
Existing-4,4,3.6925,1.4498,35.3044,312.36
WithNew-3,4,3.3372,1.3667,6.8019,82.2
WithNew-2,4,4.3505,1.2865,26.1889,73.98
WithNew-5,4,5.1107,1.3063,61.4555,106.86
WithNew-1,4,5.4774,1.3554,61.4555,106.86
WithNew-4,4,5.6428,1.3094,35.3044,312.36
Existing-3,4,1.9368,1.4979,6.8019,82.2
Existing-4,4,2.4312,1.4532,16.2015,41.1
Existing-2,4,4.0706,1.4458,61.4555,106.86
Existing-1,4,4.0783,1.4323,60.5415,123.3
WithNew-3,4,3.2602,1.426,6.8019,82.2
WithNew-4,4,3.5112,1.398,16.2015,41.1
WithNew-5,4,3.5159,1.4005,11.7294,106.86
WithNew-2,4,5.0449,1.425,61.4555,106.86
WithNew-1,4,5.0579,1.425,60.5415,123.3
Existing-4,4,1.9365,1.3229,6.8019,82.2
Existing-1,4,2.9165,1.3683,26.1889,73.98
Existing-3,4,3.8859,1.3969,62.6262,131.52
Existing-2,4,3.9079,1.4173,35.3044,312.36
WithNew-4,4,3.0386,1.3646,6.8019,82.2
WithNew-1,4,3.7379,1.3153,26.1889,73.98
WithNew-3,4,4.791,1.2732,62.6262,131.52
WithNew-2,4,4.9146,1.324,35.3044,312.36
WithNew-5,4,5.116,1.3219,57.8413,106.86
Existing-3,4,2.6054,1.3477,16.2015,41.1
Existing-1,4,2.7426,1.4143,11.7294,106.86
Existing-2,4,4.3515,1.2719,57.8413,106.86
Existing-4,4,4.5263,1.3323,62.6262,131.52
WithNew-3,4,3.1595,1.344,16.2015,41.1
WithNew-1,4,3.4191,1.3792,11.7294,106.86
WithNew-2,4,5.0438,1.3195,57.8413,106.86
WithNew-4,4,5.4505,1.3261,62.6262,131.52
WithNew-5,4,5.6299,1.3469,62.6262,131.52
Existing-1,4,2.164,1.6155,11.7294,106.86
Existing-4,4,2.6277,1.4727,26.1889,73.98
Existing-2,4,3.7222,1.4188,60.5415,123.3
Existing-3,4,3.8482,1.5034,35.3044,312.36
WithNew-1,4,3.6702,1.333,11.7294,106.86
WithNew-4,4,4.0443,1.2791,26.1889,73.98
WithNew-3,4,5.6465,1.35,35.3044,312.36
WithNew-2,4,5.8762,1.3125,60.5415,123.3
WithNew-5,4,5.8774,1.3104,57.8413,106.86
Existing-3,4,3.1397,1.3844,26.1889,73.98
Existing-4,4,4.5472,1.3867,62.6262,131.52
Existing-2,4,4.5569,1.374,60.5415,123.3
Existing-1,4,4.7456,1.4354,35.3044,312.36
WithNew-5,4,3.2267,1.3619,11.7294,106.86
WithNew-3,4,4.1025,1.3902,26.1889,73.98
WithNew-1,4,5.2337,1.3993,35.3044,312.36
WithNew-2,4,5.3303,1.379,60.5415,123.3
WithNew-4,4,5.8212,1.3974,62.6262,131.52
Existing-4,4,2.0755,1.3406,16.2015,41.1
Existing-1,4,2.2356,1.4213,6.8019,82.2
Existing-3,4,2.5404,1.3333,26.1889,73.98
Existing-2,4,3.5741,1.2969,57.8413,106.86
WithNew-1,4,2.6509,1.4578,6.8019,82.2
WithNew-4,4,3.0709,1.3219,16.2015,41.1
WithNew-3,4,3.5775,1.3331,26.1889,73.98
WithNew-5,4,4.2898,1.3427,35.3044,312.36
WithNew-2,4,4.4291,1.3677,57.8413,106.86
Existing-1,4,2.2377,1.3302,26.1889,73.98
Existing-2,4,2.2384,1.33,11.7294,106.86
Existing-4,4,3.4375,1.3979,35.3044,312.36
Existing-3,4,3.5282,1.3657,60.5415,123.3
WithNew-2,4,2.9631,1.4396,11.7294,106.86
WithNew-1,4,3.1629,1.4101,26.1889,73.98
WithNew-4,4,4.1665,1.3834,35.3044,312.36
WithNew-3,4,4.5769,1.3833,60.5415,123.3
WithNew-5,4,4.6605,1.4156,35.3044,312.36
Existing-3,4,1.8248,1.4302,16.2015,41.1
Existing-1,4,1.8889,1.5337,11.7294,106.86
Existing-4,4,2.0758,1.4623,26.1889,73.98
Existing-2,4,2.7274,1.3812,35.3044,312.36
WithNew-3,4,2.8628,1.2667,16.2015,41.1
WithNew-1,4,2.9759,1.3337,11.7294,106.86
WithNew-4,4,3.5831,1.2803,26.1889,73.98
WithNew-2,4,4.4391,1.2802,35.3044,312.36
WithNew-5,4,4.6738,1.3115,62.6262,131.52
Existing-4,4,2.2635,1.4376,6.8019,82.2
Existing-3,4,4.2798,1.3802,57.8413,106.86
Existing-1,4,4.4749,1.4209,60.5415,123.3
Existing-2,4,4.762,1.3636,62.6262,131.52
WithNew-4,4,3.2324,1.2958,6.8019,82.2
WithNew-3,4,5.4483,1.2688,57.8413,106.86
WithNew-5,4,6.1848,1.3511,62.6262,131.52
WithNew-1,4,6.4492,1.3693,60.5415,123.3
WithNew-2,4,6.4719,1.342,62.6262,131.52
Existing-3,4,2.7451,1.3284,11.7294,106.86
Existing-2,4,3.9211,1.3032,61.4555,106.86
Existing-4,4,4.1527,1.3833,35.3044,312.36
Existing-1,4,4.3229,1.3686,62.6262,131.52
WithNew-5,4,3.1383,1.4021,11.7294,106.86
WithNew-3,4,3.391,1.4542,11.7294,106.86
WithNew-4,4,4.5896,1.4032,35.3044,312.36
WithNew-2,4,4.9024,1.4125,61.4555,106.86
WithNew-1,4,4.9066,1.4013,62.6262,131.52
Existing-3,4,1.9041,1.4938,6.8019,82.2
Existing-2,4,2.2236,1.4292,11.7294,106.86
Existing-1,4,2.6531,1.4281,26.1889,73.98
Existing-4,4,3.6278,1.4572,61.4555,106.86
WithNew-3,4,3.0485,1.3344,6.8019,82.2
WithNew-2,4,3.1472,1.4781,11.7294,106.86
WithNew-1,4,3.3124,1.374,26.1889,73.98
WithNew-5,4,3.8034,1.39,26.1889,73.98
WithNew-4,4,4.6979,1.3357,61.4555,106.86
Existing-1,4,2.2968,1.3646,16.2015,41.1
Existing-2,4,2.8263,1.4156,11.7294,106.86
Existing-4,4,4.2276,1.3119,61.4555,106.86
Existing-3,4,4.5366,1.3115,60.5415,123.3
WithNew-1,4,3.1945,1.2584,16.2015,41.1
WithNew-2,4,3.3962,1.2698,11.7294,106.86
WithNew-3,4,5.0288,1.25,60.5415,123.3
WithNew-5,4,5.4772,1.3437,60.5415,123.3
WithNew-4,4,5.4932,1.3073,61.4555,106.86
Existing-4,4,2.6471,1.4555,26.1889,73.98
Existing-1,4,3.4592,1.3573,35.3044,312.36
Existing-2,4,4.5967,1.3229,62.6262,131.52
Existing-3,4,4.6079,1.3142,60.5415,123.3
WithNew-4,4,4.4716,1.4104,26.1889,73.98
WithNew-1,4,5.6793,1.4217,35.3044,312.36
WithNew-3,4,5.8894,1.3708,60.5415,123.3
WithNew-5,4,6.3608,1.3917,60.5415,123.3
WithNew-2,4,6.583,1.349,62.6262,131.52
Existing-2,4,1.8697,1.5571,16.2015,41.1
Existing-3,4,2.5459,1.552,11.7294,106.86
Existing-4,4,3.6739,1.5375,35.3044,312.36
Existing-1,4,3.8234,1.6214,57.8413,106.86
WithNew-2,4,3.1139,1.4656,16.2015,41.1
WithNew-3,4,3.6105,1.5109,11.7294,106.86
WithNew-1,4,4.9846,1.4168,57.8413,106.86
WithNew-4,4,5.2626,1.4615,35.3044,312.36
WithNew-5,4,5.3832,1.441,57.8413,106.86
Existing-4,4,2.8975,1.412,11.7294,106.86
Existing-3,4,3.2501,1.4808,26.1889,73.98
Existing-2,4,4.1574,1.333,60.5415,123.3
Existing-1,4,4.239,1.3385,35.3044,312.36
WithNew-4,4,3.2946,1.3358,11.7294,106.86
WithNew-5,4,3.5109,1.3325,26.1889,73.98
WithNew-3,4,3.5125,1.3325,26.1889,73.98
WithNew-2,4,4.7519,1.3386,60.5415,123.3
WithNew-1,4,4.9106,1.324,35.3044,312.36
Existing-2,4,2.6948,1.3094,6.8019,82.2
Existing-3,4,2.9344,1.3261,11.7294,106.86
Existing-1,4,3.3149,1.3699,26.1889,73.98
Existing-4,4,4.3982,1.3552,60.5415,123.3
WithNew-2,4,2.4329,1.6054,6.8019,82.2
WithNew-3,4,3.1886,1.5146,11.7294,106.86
WithNew-1,4,3.8799,1.4469,26.1889,73.98
WithNew-4,4,5.2088,1.4096,60.5415,123.3
WithNew-5,4,5.38,1.4531,62.6262,131.52
Existing-1,4,2.8911,1.6748,11.7294,106.86
Existing-2,4,3.0704,1.5719,16.2015,41.1
Existing-3,4,4.6371,1.5588,62.6262,131.52
Existing-4,4,4.6663,1.5373,61.4555,106.86
WithNew-5,4,2.2842,1.3639,16.2015,41.1
WithNew-2,4,3.0969,1.3293,16.2015,41.1
WithNew-1,4,3.4509,1.3021,11.7294,106.86
WithNew-3,4,5.0493,1.2979,62.6262,131.52
WithNew-4,4,5.0613,1.3195,61.4555,106.86
Existing-4,4,2.0391,1.4491,6.8019,82.2
Existing-3,4,2.2589,1.3604,16.2015,41.1
Existing-1,4,2.5458,1.382,26.1889,73.98
Existing-2,4,3.5213,1.3094,60.5415,123.3
WithNew-4,4,2.8423,1.3179,6.8019,82.2
WithNew-3,4,2.9503,1.2531,16.2015,41.1
WithNew-1,4,3.3702,1.3059,26.1889,73.98
WithNew-5,4,3.5804,1.2865,26.1889,73.98
WithNew-2,4,4.6935,1.2604,60.5415,123.3
Existing-3,4,2.514,1.5465,6.8019,82.2
Existing-1,4,2.7668,1.5156,11.7294,106.86
Existing-2,4,3.7794,1.5171,35.3044,312.36
Existing-4,4,3.9245,1.5437,61.4555,106.86
WithNew-5,4,1.9921,1.4156,16.2015,41.1
WithNew-3,4,2.1351,1.4016,6.8019,82.2
WithNew-1,4,2.5899,1.3884,11.7294,106.86
WithNew-2,4,3.2281,1.3792,35.3044,312.36
WithNew-4,4,3.6606,1.4094,61.4555,106.86
Existing-1,4,2.5522,1.3292,6.8019,82.2
Existing-4,4,3.4476,1.3697,26.1889,73.98
Existing-2,4,4.8451,1.3527,62.6262,131.52
Existing-3,4,4.8494,1.3527,60.5415,123.3
WithNew-1,4,2.7374,1.3302,6.8019,82.2
WithNew-5,4,2.8035,1.3578,11.7294,106.86
WithNew-4,4,3.6278,1.2959,26.1889,73.98
WithNew-2,4,5.071,1.308,62.6262,131.52
WithNew-3,4,5.0813,1.2936,60.5415,123.3
Existing-2,4,2.5137,1.4934,6.8019,82.2
Existing-3,4,2.6181,1.5312,11.7294,106.86
Existing-4,4,3.7805,1.4931,35.3044,312.36
Existing-1,4,3.8829,1.5104,62.6262,131.52
WithNew-2,4,2.7375,1.3476,6.8019,82.2
WithNew-3,4,3.3741,1.3287,11.7294,106.86
WithNew-1,4,4.9564,1.35,62.6262,131.52
WithNew-5,4,4.9556,1.35,61.4555,106.86
WithNew-4,4,5.1972,1.3667,35.3044,312.36
Existing-2,4,2.3418,1.2729,6.8019,82.2
Existing-3,4,3.207,1.2781,26.1889,73.98
Existing-1,4,4.7664,1.2958,61.4555,106.86
Existing-4,4,4.7708,1.3167,60.5415,123.3
WithNew-2,4,3.2356,1.3724,6.8019,82.2
WithNew-3,4,4.207,1.4559,26.1889,73.98
WithNew-4,4,5.4596,1.3552,60.5415,123.3
WithNew-5,4,5.8739,1.391,60.5415,123.3
WithNew-1,4,6.0776,1.4634,61.4555,106.86
Existing-2,4,2.4708,1.5748,11.7294,106.86
Existing-4,4,2.9336,1.4469,16.2015,41.1
Existing-1,4,4.8596,1.3709,62.6262,131.52
Existing-3,4,4.8673,1.3709,60.5415,123.3
WithNew-5,4,2.6751,1.4904,6.8019,82.2
WithNew-4,4,2.7999,1.4783,16.2015,41.1
WithNew-2,4,3.1513,1.4615,11.7294,106.86
WithNew-3,4,4.6901,1.4046,60.5415,123.3
WithNew-1,4,4.8845,1.4491,62.6262,131.52
Existing-2,4,2.1382,1.3552,16.2015,41.1
Existing-1,4,2.7825,1.4228,11.7294,106.86
Existing-4,4,3.7944,1.3539,62.6262,131.52
Existing-3,4,4.2404,1.3312,61.4555,106.86
WithNew-2,4,3.1944,1.3667,16.2015,41.1
WithNew-1,4,3.4568,1.4011,11.7294,106.86
WithNew-3,4,5.3762,1.3886,61.4555,106.86
WithNew-4,4,5.3844,1.3834,62.6262,131.52
WithNew-5,4,5.3942,1.3969,60.5415,123.3
Existing-3,4,2.4706,1.4945,11.7294,106.86
Existing-2,4,2.6627,1.5102,16.2015,41.1
Existing-1,4,3.0025,1.4905,26.1889,73.98
Existing-4,4,3.9158,1.4032,62.6262,131.52
WithNew-2,4,3.0158,1.3847,16.2015,41.1
WithNew-5,4,3.153,1.4,11.7294,106.86
WithNew-3,4,3.2502,1.4186,11.7294,106.86
WithNew-1,4,3.4919,1.3979,26.1889,73.98
WithNew-4,4,4.3184,1.4125,62.6262,131.52
Existing-2,4,4.3737,1.3362,61.4555,106.86
Existing-3,4,4.6777,1.4033,57.8413,106.86
Existing-1,4,5.0028,1.3823,35.3044,312.36
Existing-4,4,5.2749,1.3896,60.5415,123.3
WithNew-4,4,5.7868,1.3574,60.5415,123.3
WithNew-2,4,6.4938,1.3972,61.4555,106.86
WithNew-3,4,6.5009,1.4031,57.8413,106.86
WithNew-5,4,6.7267,1.4073,62.6262,131.52
WithNew-1,4,6.734,1.4073,35.3044,312.36
