Task ID,Task Number,Start Time (s),End Time (s),Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs),Concurrent Task Count
1-3,3,0.1666,2.5047,2.3381,1.5582,11.7294,106.86
1-2,3,0.0998,4.306,4.2062,1.4204,61.4555,106.86
1-4,3,0.3721,4.3207,3.9486,1.456,57.8413,106.86
1-1,3,0.0298,4.3306,4.3008,1.4312,61.4555,106.86
2-4,3,0.5813,2.1948,1.6135,1.6795,6.8019,82.2
2-1,3,0.1905,2.4335,2.2429,1.5124,16.2015,41.1
2-3,3,0.404,4.5168,4.1127,1.3953,57.8413,106.86
2-2,3,0.2841,4.5293,4.2451,1.3996,57.8413,106.86
3-1,3,0.1161,1.7355,1.6194,1.5863,11.7294,106.86
3-2,3,0.282,1.9999,1.7179,1.4707,11.7294,106.86
3-3,3,0.4302,3.0838,2.6535,1.5152,35.3044,312.36
3-4,3,0.6461,3.1878,2.5417,1.4326,60.5415,123.3
4-1,3,0.0678,1.8286,1.7608,1.6869,11.7294,106.86
4-2,3,0.1838,3.0819,2.8981,1.5494,35.3044,312.36
4-4,3,0.5118,3.2838,2.772,1.63,60.5415,123.3
4-3,3,0.2968,3.4313,3.1345,1.5,35.3044,312.36
5-2,3,0.2671,1.9516,1.6845,1.59,16.2015,41.1
5-3,3,0.4573,2.1567,1.6995,1.5887,11.7294,106.86
5-1,3,0.0974,3.3256,3.2282,1.5307,62.6262,131.52
5-4,3,0.6367,3.9127,3.2761,1.5056,62.6262,131.52
6-3,3,0.421,4.6819,4.2609,1.3271,35.3044,312.36
6-1,3,0.1967,4.8391,4.6424,1.3997,57.8413,106.86
6-4,3,0.6089,5.0748,4.4658,1.4711,60.5415,123.3
6-2,3,0.3465,5.3549,5.0084,1.4729,62.6262,131.52
7-1,3,0.1044,1.429,1.3247,1.6533,6.8019,82.2
7-2,3,0.1746,2.3614,2.1868,1.4901,26.1889,73.98
7-4,3,0.538,3.7912,3.2532,1.5566,57.8413,106.86
7-3,3,0.364,3.796,3.432,1.5566,57.8413,106.86
8-2,3,0.3114,1.833,1.5215,1.7052,6.8019,82.2
8-4,3,0.6366,2.4203,1.7838,1.5293,11.7294,106.86
8-1,3,0.1594,2.9426,2.7832,1.632,57.8413,106.86
8-3,3,0.4461,3.1254,2.6793,1.5146,35.3044,312.36
9-4,3,0.5614,2.8277,2.2663,1.4902,16.2015,41.1
9-2,3,0.2448,2.9787,2.7338,1.6048,26.1889,73.98
9-3,3,0.3099,4.1998,3.89,1.5187,60.5415,123.3
9-1,3,0.1759,4.578,4.4021,1.4145,60.5415,123.3
10-3,3,0.4287,2.414,1.9853,1.5971,6.8019,82.2
10-2,3,0.2617,2.5432,2.2814,1.5758,16.2015,41.1
10-4,3,0.5389,2.5383,1.9994,1.5913,6.8019,82.2
10-1,3,0.1112,3.7015,3.5904,1.508,62.6262,131.52
11-4,3,0.5661,2.7559,2.1898,1.4561,6.8019,82.2
11-1,3,0.0738,4.6049,4.5311,1.575,60.5415,123.3
11-3,3,0.4165,5.0142,4.5976,1.3967,60.5415,123.3
11-2,3,0.2708,5.3136,5.0428,1.4894,60.5415,123.3
12-2,3,0.2801,2.144,1.8639,1.6038,6.8019,82.2
12-3,3,0.3912,2.3806,1.9894,1.7126,6.8019,82.2
12-1,3,0.1184,3.2773,3.1589,1.4787,60.5415,123.3
12-4,3,0.6126,3.694,3.0813,1.4456,35.3044,312.36
13-3,3,0.4321,2.7266,2.2945,1.6455,16.2015,41.1
13-1,3,0.1452,3.948,3.8028,1.5901,35.3044,312.36
13-2,3,0.3361,4.3004,3.9643,1.5153,35.3044,312.36
13-4,3,0.5592,4.4198,3.8606,1.4562,62.6262,131.52
14-3,3,0.3064,2.194,1.8876,1.5696,6.8019,82.2
14-1,3,0.1226,2.2074,2.0848,1.5435,6.8019,82.2
14-2,3,0.1923,2.9146,2.7222,1.3996,26.1889,73.98
14-4,3,0.5308,3.746,3.2152,1.499,61.4555,106.86
15-3,3,0.2853,2.0351,1.7499,1.5556,6.8019,82.2
15-4,3,0.5002,3.3691,2.8689,1.5031,35.3044,312.36
15-1,3,0.0177,3.5563,3.5386,1.3858,57.8413,106.86
15-2,3,0.0853,3.5564,3.471,1.3904,60.5415,123.3
16-4,3,0.4514,2.2889,1.8375,1.5141,6.8019,82.2
16-2,3,0.1458,2.6815,2.5357,1.4069,16.2015,41.1
16-1,3,0.0767,4.3748,4.2982,1.5433,57.8413,106.86
16-3,3,0.2869,4.3848,4.098,1.5421,57.8413,106.86
17-3,3,0.3906,2.5386,2.148,1.5856,6.8019,82.2
17-4,3,0.6085,3.428,2.8195,1.4479,26.1889,73.98
17-1,3,0.1768,4.3084,4.1316,1.45,57.8413,106.86
17-2,3,0.2578,4.4795,4.2217,1.4623,61.4555,106.86
18-3,3,0.2643,2.5048,2.2405,1.6674,11.7294,106.86
18-1,3,0.1743,2.8688,2.6945,1.4443,16.2015,41.1
18-4,3,0.5782,4.5502,3.9721,1.3699,60.5415,123.3
18-2,3,0.2439,4.5581,4.3142,1.3735,60.5415,123.3
19-2,3,0.276,2.4754,2.1995,1.5489,11.7294,106.86
19-1,3,0.1575,4.1594,4.0019,1.531,61.4555,106.86
19-3,3,0.432,4.6768,4.2448,1.5187,57.8413,106.86
19-4,3,0.6292,4.8214,4.1922,1.3991,60.5415,123.3
20-4,3,0.606,3.0338,2.4278,1.5947,11.7294,106.86
20-1,3,0.1034,5.1232,5.0198,1.3855,62.6262,131.52
20-2,3,0.2978,5.1336,4.8358,1.4396,57.8413,106.86
20-3,3,0.4192,5.1411,4.7219,1.4398,61.4555,106.86
21-1,3,0.1917,2.2499,2.0583,1.5363,11.7294,106.86
21-3,3,0.3767,4.1628,3.7861,1.4054,57.8413,106.86
21-4,3,0.6347,4.8394,4.2046,1.4759,60.5415,123.3
21-2,3,0.2639,5.0126,4.7487,1.5198,61.4555,106.86
22-2,3,0.1649,2.9953,2.8304,1.6616,26.1889,73.98
22-3,3,0.3536,4.475,4.1213,1.6998,61.4555,106.86
22-1,3,0.0592,4.4855,4.4263,1.672,57.8413,106.86
22-4,3,0.5708,5.0616,4.4908,1.4635,57.8413,106.86
23-1,3,0.0128,4.287,4.2742,1.5844,62.6262,131.52
23-4,3,0.5888,5.0692,4.4805,1.5346,57.8413,106.86
23-2,3,0.0987,5.0526,4.9539,1.5298,35.3044,312.36
23-3,3,0.2937,5.0787,4.7851,1.4792,60.5415,123.3
24-1,3,0.1228,1.7031,1.5803,1.5561,6.8019,82.2
24-4,3,0.3373,2.2468,1.9095,1.5962,11.7294,106.86
24-2,3,0.1374,2.3337,2.1964,1.5433,11.7294,106.86
24-3,3,0.308,3.4188,3.1109,1.4271,62.6262,131.52
25-1,3,0.1736,4.6254,4.4519,1.6748,61.4555,106.86
25-4,3,0.5087,4.7453,4.2366,1.6525,60.5415,123.3
25-2,3,0.2437,5.0713,4.8276,1.4656,35.3044,312.36
25-3,3,0.3976,5.3196,4.9219,1.5092,62.6262,131.52
26-3,3,0.3703,3.0601,2.6898,1.5239,11.7294,106.86
26-1,3,0.084,4.4358,4.3517,1.5666,62.6262,131.52
26-4,3,0.5151,4.596,4.0809,1.3965,62.6262,131.52
26-2,3,0.2702,4.6478,4.3775,1.4607,35.3044,312.36
27-1,3,0.1215,3.0329,2.9114,1.4143,16.2015,41.1
27-3,3,0.3698,3.1999,2.8301,1.5279,26.1889,73.98
27-2,3,0.2917,4.6389,4.3472,1.326,60.5415,123.3
27-4,3,0.6176,4.7387,4.1211,1.476,57.8413,106.86
28-2,3,0.1289,1.6638,1.5349,1.8176,6.8019,82.2
28-1,3,0.0592,2.345,2.2858,1.5458,26.1889,73.98
28-3,3,0.3288,2.8848,2.556,1.5337,26.1889,73.98
28-4,3,0.5122,2.8893,2.3771,1.5504,26.1889,73.98
29-4,3,0.453,2.1752,1.7223,1.5147,6.8019,82.2
29-3,3,0.2042,2.7622,2.5581,1.4153,26.1889,73.98
29-2,3,0.1295,3.4367,3.3072,1.455,61.4555,106.86
29-1,3,0.0268,3.6462,3.6194,1.6471,35.3044,312.36
30-3,3,0.2419,2.2265,1.9846,1.6305,6.8019,82.2
30-4,3,0.4571,2.3928,1.9357,1.4565,16.2015,41.1
30-2,3,0.1633,2.6068,2.4435,1.426,11.7294,106.86
30-1,3,0.0925,3.7857,3.6932,1.4616,60.5415,123.3
31-1,3,0.1831,1.2627,1.0796,1.8353,6.8019,82.2
31-4,3,0.7798,2.2585,1.4787,1.5759,16.2015,41.1
31-2,3,0.3696,2.4046,2.035,1.5536,16.2015,41.1
31-3,3,0.5148,3.1356,2.6208,1.5234,35.3044,312.36
32-2,3,0.2029,1.9637,1.7608,1.7246,6.8019,82.2
32-4,3,0.6737,2.0187,1.345,1.6542,6.8019,82.2
32-3,3,0.3569,2.1404,1.7835,1.4375,16.2015,41.1
32-1,3,0.1353,3.1002,2.9648,1.5512,60.5415,123.3
33-1,3,0.0776,2.1248,2.0472,1.4151,16.2015,41.1
33-2,3,0.1953,2.4618,2.2665,1.4479,16.2015,41.1
33-4,3,0.5494,2.5013,1.9518,1.5027,11.7294,106.86
33-3,3,0.2722,3.5266,3.2544,1.3653,61.4555,106.86
34-1,3,0.1277,1.5907,1.4631,1.7467,16.2015,41.1
34-3,3,0.4227,2.9117,2.489,1.3821,26.1889,73.98
34-2,3,0.2801,3.4983,3.2182,1.484,35.3044,312.36
34-4,3,0.6315,3.7529,3.1214,1.4075,62.6262,131.52
35-2,3,0.123,2.3069,2.184,1.7067,11.7294,106.86
35-4,3,0.4449,2.5103,2.0654,1.6508,16.2015,41.1
35-1,3,0.0275,4.121,4.0934,1.3417,61.4555,106.86
35-3,3,0.2433,4.1331,3.8898,1.4255,62.6262,131.52
36-1,3,0.0542,1.6916,1.6374,1.8569,11.7294,106.86
36-3,3,0.4273,2.8304,2.4031,1.6468,26.1889,73.98
36-4,3,0.6767,4.259,3.5823,1.4563,60.5415,123.3
36-2,3,0.2525,4.2694,4.0169,1.3854,60.5415,123.3
37-2,3,0.2171,2.2357,2.0186,1.5681,16.2015,41.1
37-3,3,0.411,3.1905,2.7795,1.5412,26.1889,73.98
37-4,3,0.5231,4.3603,3.8372,1.4094,61.4555,106.86
37-1,3,0.1469,4.3843,4.2373,1.4723,61.4555,106.86
38-3,3,0.3345,2.349,2.0145,1.3907,6.8019,82.2
38-1,3,0.1758,2.7509,2.5751,1.5694,11.7294,106.86
38-2,3,0.2435,3.7876,3.5441,1.4278,60.5415,123.3
38-4,3,0.5068,4.0746,3.5677,1.3886,61.4555,106.86
39-2,3,0.1912,1.702,1.5108,1.6576,6.8019,82.2
39-3,3,0.2079,1.8461,1.6383,1.619,11.7294,106.86
39-1,3,0.0918,1.879,1.7872,1.5771,11.7294,106.86
39-4,3,0.4642,1.935,1.4709,1.5343,11.7294,106.86
40-1,3,0.1443,1.853,1.7087,1.6531,16.2015,41.1
40-3,3,0.4044,1.9277,1.5233,1.7037,6.8019,82.2
40-4,3,0.6356,3.3147,2.6791,1.5094,35.3044,312.36
40-2,3,0.2647,3.4086,3.1439,1.4531,60.5415,123.3
41-2,3,0.3461,2.2357,1.8896,1.6227,6.8019,82.2
41-1,3,0.198,5.1355,4.9375,1.4795,57.8413,106.86
41-4,3,0.5375,5.1548,4.6173,1.5312,60.5415,123.3
41-3,3,0.4212,5.1461,4.7249,1.5312,57.8413,106.86
42-3,3,0.4058,3.207,2.8013,1.4324,26.1889,73.98
42-1,3,0.1013,3.8177,3.7164,1.4337,35.3044,312.36
42-2,3,0.24,4.3229,4.0829,1.3678,61.4555,106.86
42-4,3,0.6666,4.5227,3.856,1.3948,60.5415,123.3
43-3,3,0.377,1.4801,1.1032,1.5757,6.8019,82.2
43-4,3,0.6601,1.7643,1.1042,1.5435,16.2015,41.1
43-1,3,0.071,2.4338,2.3628,1.418,35.3044,312.36
43-2,3,0.1803,2.5144,2.3341,1.4749,35.3044,312.36
44-2,3,0.1624,1.9016,1.7393,1.6809,16.2015,41.1
44-4,3,0.6501,2.2579,1.6078,1.6334,16.2015,41.1
44-1,3,0.0252,2.5863,2.5611,1.6903,35.3044,312.36
44-3,3,0.3613,2.9907,2.6294,1.4229,57.8413,106.86
45-1,3,0.0985,2.5195,2.421,1.6089,26.1889,73.98
45-2,3,0.2949,2.5655,2.2705,1.6868,11.7294,106.86
45-3,3,0.4121,2.7242,2.3121,1.7571,16.2015,41.1
45-4,3,0.7052,2.8706,2.1654,1.6114,11.7294,106.86
46-4,3,0.42,1.8272,1.4072,1.7806,6.8019,82.2
46-3,3,0.3014,2.4204,2.119,1.7268,26.1889,73.98
46-2,3,0.184,3.5156,3.3316,1.524,57.8413,106.86
46-1,3,0.1147,3.7209,3.6061,1.419,62.6262,131.52
47-2,3,0.244,3.9054,3.6613,1.6932,35.3044,312.36
47-1,3,0.1396,4.0699,3.9303,1.513,60.5415,123.3
47-4,3,0.5157,4.2979,3.7822,1.5084,57.8413,106.86
