Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-1,1,1.3956,1.6646,35.3044,312.36
WithNew-2,1,0.6439,1.971,6.8019,82.2
WithNew-1,1,1.5517,1.6904,35.3044,312.36
Existing-1,1,0.902,1.8134,16.2015,41.1
WithNew-1,1,0.982,1.9187,16.2015,41.1
WithNew-2,1,1.7609,1.7239,35.3044,312.36
Existing-1,1,1.3567,1.7496,35.3044,312.36
WithNew-1,1,2.2029,1.8095,35.3044,312.36
WithNew-2,1,2.303,1.7178,57.8413,106.86
Existing-1,1,0.6401,1.9247,11.7294,106.86
WithNew-2,1,0.9235,1.859,16.2015,41.1
WithNew-1,1,1.0062,1.7465,11.7294,106.86
Existing-1,1,0.6372,1.7392,6.8019,82.2
WithNew-1,1,0.7269,1.8042,6.8019,82.2
WithNew-2,1,2.6405,1.5052,62.6262,131.52
Existing-1,1,2.0682,1.6685,57.8413,106.86
WithNew-1,1,2.5875,1.6915,57.8413,106.86
WithNew-2,1,3.1998,1.6333,60.5415,123.3
Existing-1,1,0.6911,1.7703,11.7294,106.86
WithNew-1,1,1.0961,1.7705,11.7294,106.86
WithNew-2,1,2.5718,1.609,62.6262,131.52
Existing-1,1,1.305,1.869,26.1889,73.98
WithNew-1,1,1.4651,1.7751,26.1889,73.98
WithNew-2,1,1.6025,1.7514,26.1889,73.98
Existing-1,1,1.2029,1.764,26.1889,73.98
WithNew-2,1,1.0088,1.7534,11.7294,106.86
WithNew-1,1,1.4649,1.6934,26.1889,73.98
Existing-1,1,0.6512,1.8346,11.7294,106.86
WithNew-1,1,1.1506,1.6873,11.7294,106.86
WithNew-2,1,2.2821,1.5488,61.4555,106.86
